,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
221,LINHA AMIGULOVE - 121 AZUL,2.0,,,,,,2.0,21.8,7.4,0.0,03,2021,03-2021,630774777
222,BARBANTE LIMA 6 ROSA BEBE,7.0,,,,,,2.0,39.0,13.2,5.0,03,2021,03-2021,3808327969
223,PINCEL CONDOR 284-10 ,4.0,,,,,,2.0,27.0,11.0,2.0,03,2021,03-2021,674350133
224,MASSA BISCUIT POLYCOL - 90G AMARELO OURO,11.0,,,,,,2.0,7.8,4.0,9.0,03,2021,03-2021,2053584598
225,BARBANTE EUROROMA 8 - CAQUI,6.0,,,,,,2.0,39.0,13.2,4.0,03,2021,03-2021,6016605678
226,CX TAMPA SAPATO 10X10X5,4.0,,,,,,2.0,6.0,3.0,2.0,03,2021,03-2021,2026985793
227,TINTA OLEO GATO PRETO 20ML - AZUL CERULIO,8.0,,,,,,2.0,12.0,4.2,6.0,03,2021,03-2021,2074889999
228,FITA CETIM PROGRESSO 0 - 303 PINK,100.0,,,,,,2.0,0.7,0.4,98.0,03,2021,03-2021,1379157886
229,GOMA LACA INCOLOR ,16.0,,,,,,2.0,19.15,8.75,14.0,03,2021,03-2021,9730432314
230,CAMILINHA 40M - 0046 - VERMELHO,2.0,,,,,,2.0,6.0,2.6,0.0,03,2021,03-2021,1815795972
231,BARBANTE MILANO 6 200G 0808 VERDE MUSGO,3.0,,,,,,2.0,31.6,15.6,1.0,03,2021,03-2021,9319989216
232,TERMOLINA LEITOSA GATO PRETO 100ML,5.0,,,,,,2.0,17.0,8.4,3.0,03,2021,03-2021,9452724325
233,COLA BRANCA CASCOREZ - 500G,10.0,,,,,,2.0,31.72,10.72,8.0,03,2021,03-2021,8315885590
234,TOALHA ROSTO PINTADA C/GREPEARE,15.0,,,,,,2.0,76.0,36.0,13.0,03,2021,03-2021,9101745453
235,PANO DE COPA CACTOS,5.0,,,,,,2.0,14.5,7.1,3.0,03,2021,03-2021,7946989409
236,PANO DE COPA GALINHA,8.0,,,,,,2.0,14.0,6.6,6.0,03,2021,03-2021,1452067725
237,PINCEL CONDOR 284-14,2.0,,,,,,2.0,23.12,7.12,0.0,03,2021,03-2021,535537636
238,BARBANTE APOLO 4 - TIFANY,12.0,,,,,,2.0,39.0,19.0,10.0,03,2021,03-2021,8766069180
239,"AGULHA CROCHÊ CIRCULO - 4,5",10.0,,,,,,2.0,12.0,6.0,8.0,03,2021,03-2021,1285753348
240,ELÁSTICO VERMELHO 7MM ,20.0,,,,,,2.0,2.75,1.75,18.0,03,2021,03-2021,2289667075
241,PINCEL TIGRE 815 - 02,11.0,,,,,,2.0,7.0,4.4,9.0,03,2021,03-2021,4304827657
242,PLÁSTICO ADESIVO - PRATA,10.0,,,,,,2.0,24.0,8.0,8.0,03,2021,03-2021,7319155021
243,TINTA ÓLEO GATO PRETO 20 ML - BRANCO ,30.0,,,,,,2.0,12.0,4.4,28.0,03,2021,03-2021,9390972888
244,TINTA ÓLEO GATO PRETO 20ML -PRETO,6.0,,,,,,2.0,12.0,4.4,4.0,03,2021,03-2021,8204954852
245,TINTA PVA FOSCA 250ML - BRANCA,6.0,,,,,,2.0,29.31,12.31,4.0,03,2021,03-2021,4514071621
246,BIG CONE CIRCULO 6 -8001 BRANCO,0.0,4.0,,,,,2.0,106.0,32.0,2.0,03,2021,03-2021,9425797353
247,LIXA MADEIRA,0.0,9.0,,,,,2.0,2.0,1.0,7.0,03,2021,03-2021,3285910704
248,Linha Rayza - Verde Bandeira,9.0,,,,,,1.0,9.94,3.44,8.0,03,2021,03-2021,946071712
249,Linha Rayza - Preto,96.0,,,,,,1.0,9.94,3.44,95.0,03,2021,03-2021,5166397346
250,Linha Rayza - Creme,15.0,,,,,,1.0,10.0,3.5,14.0,03,2021,03-2021,3651532348
251,Linha Rayza - Rosa,5.0,,,,,,1.0,10.0,3.5,4.0,03,2021,03-2021,8686429160
252,Linha Rayza - Vermelho,27.0,1.0,,,,,1.0,9.94,3.44,27.0,03,2021,03-2021,4860761890
253,Linha Rayza - Azul Claro,11.0,,,,,,1.0,10.0,3.5,10.0,03,2021,03-2021,4953448279
254,Linha Rayza - Verde Água,9.0,,,,,,1.0,10.0,3.5,8.0,03,2021,03-2021,9650505042
255,Linha Rayza - Azul Turquesa,9.0,,,,,,1.0,9.94,3.44,8.0,03,2021,03-2021,1674224518
256,Linha Rayza - Violeta,5.0,,,,,,1.0,10.0,3.5,4.0,03,2021,03-2021,7388421030
257,Linha Rayza - Verde Java,20.0,,,,,,1.0,10.0,3.5,19.0,03,2021,03-2021,400341862
258,Meada Anchor - 0297,2.0,,,,,,1.0,3.5,1.65,1.0,03,2021,03-2021,9540734039
259,Meada Anchor - 0303,7.0,,,,,,1.0,3.5,1.65,6.0,03,2021,03-2021,3005755123
260,Meada Anchor - 0316,4.0,,,,,,1.0,3.5,1.65,3.0,03,2021,03-2021,4042473800
261,Meada Anchor - 0308,4.0,,,,,,1.0,3.34,1.49,3.0,03,2021,03-2021,5068887870
262,Meada Anchor - 0310,6.0,,,,,,1.0,3.34,1.49,5.0,03,2021,03-2021,7673104482
263,Meada Anchor - 0944,20.0,,,,,,1.0,3.32,1.47,19.0,03,2021,03-2021,9800679774
264,Meada Anchor - 0360,8.0,,,,,,1.0,3.5,1.65,7.0,03,2021,03-2021,8948439838
265,Meada Anchor - 0013,1.0,,,,,,1.0,3.5,1.65,0.0,03,2021,03-2021,6619340562
266,Meada Anchor - 0025,18.0,,,,,,1.0,3.5,1.65,17.0,03,2021,03-2021,9040920208
267,Meada Anchor - 0029,10.0,,,,,,1.0,3.5,1.7,9.0,03,2021,03-2021,21473850
268,Meada Anchor - 9046,9.0,,,,,,1.0,3.5,1.7,8.0,03,2021,03-2021,3519633467
269,Meada Anchor - 0052,20.0,,,,,,1.0,3.5,1.65,19.0,03,2021,03-2021,5930566635
270,Meada Anchor - 0057,6.0,,,,,,1.0,3.5,1.65,5.0,03,2021,03-2021,624768888
271,Meada anchor - 0133,36.0,,,,,,1.0,3.5,1.65,35.0,03,2021,03-2021,5307186738
272,Meada Anchor - 0210,8.0,,,,,,1.0,3.5,1.65,7.0,03,2021,03-2021,8310898017
273,Meada Anchor - 0246,2.0,,,,,,1.0,3.5,1.65,1.0,03,2021,03-2021,3076637166
274,Meada Anchor - 0238,6.0,,,,,,1.0,3.5,1.65,5.0,03,2021,03-2021,2421806441
275,Meada Anchor - 0260,15.0,,,,,,1.0,3.5,1.65,14.0,03,2021,03-2021,5524462622
276,Meada Anchor - 0261,8.0,,,,,,1.0,3.5,1.65,7.0,03,2021,03-2021,5320584535
277,Meada Anchor - 0262,1.0,,,,,,1.0,3.5,1.65,0.0,03,2021,03-2021,4669908011
278,Ziper invisivel - 20 cm beje,20.0,,,,,,1.0,4.0,1.18,19.0,03,2021,03-2021,9386151407
279,Ziper sintetico fino fixo - 15cm verde oliva,2.0,,,,,,1.0,2.0,1.11,1.0,03,2021,03-2021,4712751052
280,AGULHA CROCHÊ  MILWARD 4mm,26.0,,,,,,1.0,7.0,2.4,25.0,03,2021,03-2021,4245680723
281,COSTURA DRIMA - 6078,7.0,,,,,,1.0,2.5,1.3,6.0,03,2021,03-2021,53146306
282,COSTURA DRIMA - 6042,7.0,,,,,,1.0,2.5,1.3,6.0,03,2021,03-2021,7702227729
283,COSTURA DRIMA - 0127,9.0,,,,,,1.0,2.5,1.3,8.0,03,2021,03-2021,9323725460
284,COSTURA DRIMA - 5939,4.0,,,,,,1.0,2.5,1.3,3.0,03,2021,03-2021,6485897384
285,linha amigurumi- 7625 CASTANHA,8.0,,,,1.0,,1.0,12.9,4.4,6.0,03,2021,03-2021,5695049513
286,linha amigurumi- 7650 AMENDOA,9.0,,,,,,1.0,12.9,4.4,8.0,03,2021,03-2021,1552045017
287,linha amigurumi- 7569,6.0,,,,,,1.0,13.5,5.0,5.0,03,2021,03-2021,1336844399
288,linha amigurumi- 7564,4.0,,,,,,1.0,12.8,4.3,3.0,03,2021,03-2021,9603131685
289,linha amigurumi- 8990 PRETO,4.0,,,,,,1.0,12.76,4.26,3.0,03,2021,03-2021,4642987300
290,LINHA DUNA- 5638,9.0,,,,,,1.0,12.5,5.0,8.0,03,2021,03-2021,1950546125
291,COSTURA DRIMA - 5821,8.0,,,,,,1.0,2.5,1.3,7.0,03,2021,03-2021,4453630146
292,COSTURA DRIMA - 5903,6.0,,,,,,1.0,2.5,1.3,5.0,03,2021,03-2021,7826249882
293,COSTURA DRIMA - 6030,8.0,,,,,,1.0,2.5,1.3,7.0,03,2021,03-2021,1888360916
294,COSTURA DRIMA - 6106,6.0,,,,,,1.0,2.5,1.3,5.0,03,2021,03-2021,4122028118
295,CX TAMPA SAPATO 13X13X7,16.0,,,,,,1.0,4.5,2.35,15.0,03,2021,03-2021,8540508625
296,CX CHÁ PARAFUSO LASER 6 DIV 24X16X9,1.0,,,,,,1.0,13.8,6.9,0.0,03,2021,03-2021,9512018730
297,RECORTE LETRA 8CM E,4.0,,,,,,1.0,2.5,1.6,3.0,03,2021,03-2021,6020112435
298,RECORTE LETRA 8CM H,3.0,,,,,,1.0,2.5,1.6,2.0,03,2021,03-2021,5527048938
299,RECORTE LETRA 8CM O,5.0,,,,,,1.0,2.5,1.6,4.0,03,2021,03-2021,2868294518
300,RECORTE LETRA 8CM T,9.0,,,,,,1.0,2.5,1.6,8.0,03,2021,03-2021,2044118853
301,ARVORE GENEALOGICA P/DECR PAREDE 60X60,1.0,,,,,,1.0,38.0,19.1,0.0,03,2021,03-2021,1838048629
302,GAIOLA P DECORAÇÃO  PEQUENA LASER,1.0,,,,,,1.0,25.0,12.5,0.0,03,2021,03-2021,8894332009
303,PAINEL P PINTURA 30X30,2.0,,,,,,1.0,18.0,7.7,1.0,03,2021,03-2021,6486254999
304,TELA P/PINTURA 30X40,6.0,,,,,,1.0,13.0,5.1,5.0,03,2021,03-2021,9666856360
305,LINHA POLIESTER COSTURA - 281 AZUL,6.0,,,,,,1.0,5.0,2.5,5.0,03,2021,03-2021,3628797263
306,COLA PERMANENTE ,11.0,,,,,,1.0,4.5,1.9,10.0,03,2021,03-2021,4197681302
307,FIO DE MALHA -ECOMALHA -3008  VERMELHO,5.0,,,,,,1.0,24.0,10.0,4.0,03,2021,03-2021,1330850883
308,BARROCO MAX BRILHO -5767 VERDE BANDEIRA ,2.0,,,,,,1.0,25.0,11.0,1.0,03,2021,03-2021,9319966076
309,BARROCO MAX 4/6 -3501 MALAGUETA,1.0,,,,,,1.0,17.9,5.9,0.0,03,2021,03-2021,9749616282
310,BARROCO MAX 4/6 -5073 PETRÓLEO,3.0,,,,,,1.0,17.9,5.9,2.0,03,2021,03-2021,2952808154
311,BARROCO MAX 4/6 -7625 CASTANHA,2.0,,,,,,1.0,17.9,5.9,1.0,03,2021,03-2021,6256738275
312,BARROCO DECORE - 180M  BRANCO 8001,-1.0,2.0,,,,,1.0,22.0,6.5,0.0,03,2021,03-2021,3054333969
313,BARBANTE LIMA 6 MARROM,2.0,,,,,,1.0,19.5,6.6,1.0,03,2021,03-2021,7325207621
314,BARBANTE LIMA 6 VERDE  BANDEIRA,3.0,,,,,,1.0,19.5,6.6,2.0,03,2021,03-2021,7936675919
315,BARBANTE LIMA 8 MARROM ,4.0,,,,,,1.0,19.5,6.6,3.0,03,2021,03-2021,6053414299
316,BARBANTE LIMA 8 CAFÉ C/LEITE,3.0,,,,,,1.0,19.5,6.6,2.0,03,2021,03-2021,8973731639
317,BARBANTE LIMA 8 AZUL MARINHO,2.0,,,,1.0,,1.0,19.5,6.6,0.0,03,2021,03-2021,7419131623
318,BARBANTE SPESSO - 24 FIOS AZUL BEBE,11.0,,,,,,1.0,24.0,8.5,10.0,03,2021,03-2021,7275228571
319,"AGULHA TRICÔ PLÁSTICO 3,0  35CM",29.0,,,,,,1.0,7.0,1.5,28.0,03,2021,03-2021,2559877926
320,LINHA ANNE 250M NAT 8176,4.0,,,,,,1.0,10.5,3.5,3.0,03,2021,03-2021,213858732
321,LINHA ANNE 250M 8001 BRANCO ,2.0,,,,,,1.0,10.5,3.5,1.0,03,2021,03-2021,7776566650
322,LINHA ANNE 500 1198 MANTEGA,6.0,,,,,,1.0,15.5,5.5,5.0,03,2021,03-2021,2494206627
323,LINHA ANNE 500 7030 MOSTARDA,0.0,2.0,,,,,1.0,15.5,5.5,1.0,03,2021,03-2021,3773825543
324,LINHA ANNE 500 4456 LARANJA,2.0,,,,,,1.0,15.5,5.5,1.0,03,2021,03-2021,7397428965
325,LINHA ANNE 500 3581 PIMENTA,5.0,,,,,,1.0,15.5,5.5,4.0,03,2021,03-2021,9006070691
326,LINHA ANNE 500 6133 PINK,1.0,,,,,,1.0,15.5,5.5,0.0,03,2021,03-2021,1952722774
327,LINHA ANNE 500 5791 ,3.0,,,,,,1.0,16.5,6.5,2.0,03,2021,03-2021,245021917
328,CAMILA FASHION 500  0054,5.0,,,,,,1.0,16.0,4.8,4.0,03,2021,03-2021,4420429867
329,CAMILA FASHION 500  0046,3.0,,,,,,1.0,16.5,5.3,2.0,03,2021,03-2021,6133303580
330,CAMILA FASHION 500  0104,4.0,,,,,,1.0,17.9,5.0,3.0,03,2021,03-2021,4131059515
331,CAMILA FASHION 500  0972,6.0,,,,,,1.0,16.5,5.3,5.0,03,2021,03-2021,930713588
332,TINTA TECIDO ACRILEX 585 CAPUCCINO,12.0,,,,,,1.0,3.8,1.3,11.0,03,2021,03-2021,1554843314
333,TINTA TECIDO ACRILEX 567  ROSA CHÁ ,7.0,,,,,,1.0,3.8,1.3,6.0,03,2021,03-2021,7822750493
334,TINTA TECIDO ACRILEX 545 VERDE OLIVA,5.0,,,,,,1.0,3.8,1.3,4.0,03,2021,03-2021,2054733421
335,TINTA TECIDO ACRILEX 989 ERVA DOCE,9.0,,,,,,1.0,3.8,1.3,8.0,03,2021,03-2021,504540164
336,TINTA TECIDO ACRILEX 809 LILÁS BEBÊ,5.0,,,,,,1.0,3.8,1.3,4.0,03,2021,03-2021,3504586255
337,TINTA TECIDO ACRILEX 539 SIENA NATURAL ,3.0,,,,,,1.0,3.8,1.3,2.0,03,2021,03-2021,3326202562
338,TINTA TECIDO ACRILEX 993 AZUL ARDOSIA,10.0,,,,,,1.0,3.8,1.3,9.0,03,2021,03-2021,2777977491
339,TINTA TECIDO ACRILEX 538 AMARELO PELE,1.0,,,,,,1.0,3.8,1.3,0.0,03,2021,03-2021,2023984059
340,TINTA TECIDO ACRILEX 569 CARAMELO,7.0,,,,,,1.0,3.8,1.3,6.0,03,2021,03-2021,1214340796
341,LÃ JACKARD 607,6.0,,,,,,1.0,15.0,7.0,5.0,03,2021,03-2021,3727088208
342,LÃ SUPER BEBÊ 100G - 6008 AZUL BEBE,5.0,10.0,,,,,1.0,15.8,6.2,14.0,03,2021,03-2021,797592235
343,LÃ SUPER BEBÊ 100G - 6010 AZUL TURQUESA,7.0,8.0,,,,,1.0,15.67,6.07,14.0,03,2021,03-2021,1048206670
344,TINTA TECIDO GATO PRETO -451 SÉPIA,6.0,,,,,,1.0,3.8,1.8,5.0,03,2021,03-2021,9022086848
345,TINTA TECIDO GATO PRETO -460 AZUL CARIBE,6.0,,,,,,1.0,3.8,1.8,5.0,03,2021,03-2021,2076465440
346,TNT VERDE,16.0,,,,,,1.0,1.92,0.72,15.0,03,2021,03-2021,7940528007
347,BARROCO MULT 200G -9484 VERÃO,1.0,,,,,,1.0,17.9,6.2,0.0,03,2021,03-2021,7719730486
348,BARROCO MULT 200G -9368 RAIO DE SOL,1.0,,,,,,1.0,17.5,5.8,0.0,03,2021,03-2021,5892762321
349,BARROCO MULT 200G -9587 BONECA,3.0,,,,,,1.0,17.8,6.1,2.0,03,2021,03-2021,1602831072
350,LINHA CAMILA 1000 - BRANCO,2.0,,,,,,1.0,16.5,5.3,1.0,03,2021,03-2021,4940305360
351,LINHA CAMILA 1000 - 1092 ,1.0,,,,,,1.0,14.5,3.3,0.0,03,2021,03-2021,3400561930
352,LINHA CAMILA 1000 - 0972,3.0,,,,1.0,,1.0,16.5,5.3,1.0,03,2021,03-2021,9210831717
353,LINHA CAMILA 1000 - 1366,2.0,,,,,,1.0,14.5,3.3,1.0,03,2021,03-2021,4979684955
354,LINHA CAMILA 1000 - 0144,3.0,,,,,,1.0,14.5,3.3,2.0,03,2021,03-2021,6776606692
355,LINHA ANNE 65M - 8990 PRETO,9.0,,,,,,1.0,4.8,2.3,8.0,03,2021,03-2021,2061640722
356,LINHA ANNE 65M - 2137 - AZUL CÉU,6.0,,,,,,1.0,4.8,2.3,5.0,03,2021,03-2021,4133410648
357,LINHA ANNE 65M - 3581 VERMELHO,0.0,10.0,,,,,1.0,5.5,2.7,9.0,03,2021,03-2021,8251442899
358,LINHA ANNE 65M - 7382 - MARROM,5.0,,,,,,1.0,4.8,2.3,4.0,03,2021,03-2021,5062746155
359,LINHA ANNE 65M - 7625 - BEGE,2.0,,,,,,1.0,4.8,2.3,1.0,03,2021,03-2021,2469095254
360,CAMILINHA 125M - 0231 - VERDE BANDEIRA 2,0.0,1.0,,,,,1.0,4.8,2.0,0.0,03,2021,03-2021,2625589875
361,MASSA BISCUIT acrilex 90G - VERDE FOLHA,1.0,,,,,,1.0,4.49,1.99,0.0,03,2021,03-2021,426179573
362,MASSA BISCUIT acrilex 90G - LILÁS,0.0,1.0,,,,,1.0,3.81,1.81,0.0,03,2021,03-2021,6726538749
363,TINTA FOSCA P/ARTESANATO - 519 BRANCA,12.0,,,,,,1.0,9.0,3.0,11.0,03,2021,03-2021,342907031
364,CAMILINHA 125M - PRETO,2.0,,,,,,1.0,4.8,2.0,1.0,03,2021,03-2021,7660576455
365,CAMILINHA 125M -1171 AZUL BB,3.0,,,,,,1.0,5.5,2.5,2.0,03,2021,03-2021,6340175478
366,CAMILINHA 125M - 0304 - LARANJA,2.0,,,,,,1.0,4.8,2.0,1.0,03,2021,03-2021,5356593612
367,CAMILINHA 125M - CRU,3.0,,,,,,1.0,4.8,2.0,2.0,03,2021,03-2021,741090715
368,BROCHA P PINTURA 835- 00,4.0,,,,,,1.0,3.5,1.7,3.0,03,2021,03-2021,7260261524
369,PINCEL BIA MOREIRA - 917-14,2.0,,,,,,1.0,7.9,4.1,1.0,03,2021,03-2021,8945866065
370,PINCEL KERAMIK 331 -16,8.0,,,,,,1.0,17.8,8.8,7.0,03,2021,03-2021,7363960627
371,PINCEL CONDOR 284-6,6.0,,,,,,1.0,8.5,3.6,5.0,03,2021,03-2021,8868495519
372,LÃ GLOSS BRANCA ,21.0,,,,,,1.0,15.0,7.0,20.0,03,2021,03-2021,4928200796
373,COSTURA DRIMA - 5924,6.0,,,,,,1.0,2.5,1.3,5.0,03,2021,03-2021,9091859887
374,LÃ BEBÊ TODO DIA - 70110,4.0,,,,,,1.0,15.8,6.8,3.0,03,2021,03-2021,7415003384
375,LAMINA P/ CORTADOR  ROT. 45MM,1.0,,,,,,1.0,19.5,6.5,0.0,03,2021,03-2021,3453330515
376,CANETA ACRILPEN - PRETO,9.0,,,,,,1.0,6.5,3.0,8.0,03,2021,03-2021,106478257
377,lastex branco,26.0,,,,,,1.0,1.5,0.9,25.0,03,2021,03-2021,7378745191
378,LÃ SUPER BEBÊ 100G - 8003 GELO,2.0,10.0,,,1.0,,1.0,15.8,6.2,10.0,03,2021,03-2021,6774713053
379,TINTA ÓLEO GATO PRETO 25 ML - VERDE VESSIE ,1.0,,,,,,1.0,7.5,3.5,0.0,03,2021,03-2021,6313426733
380,TINTA ÓLEO GATO PRETO 25 ML - SEPIA ,3.0,,,,,,1.0,7.5,3.5,2.0,03,2021,03-2021,8970330062
381,PRIMER 7 EM 1 - 100ML,12.0,,,,,,1.0,9.35,4.15,11.0,03,2021,03-2021,9960451519
382,SOLVENTE INODORO - 100ML,1.0,,,,,,1.0,7.8,3.3,0.0,03,2021,03-2021,3783678543
383,TINTA PVA FOSCA 100 ML -756 TURQUESA ,6.0,,,,,,1.0,7.9,3.1,5.0,03,2021,03-2021,8187995408
384,"TAPETE TEAR BEIRA DE CAMA 0,75X1,40",2.0,,,,,,1.0,75.0,37.0,1.0,03,2021,03-2021,5150468528
385,REDE SERTANEJA PADRÃO ,4.0,,,,,,1.0,120.0,53.0,3.0,03,2021,03-2021,3606424457
386,TAPETE JOGO COZINHA CROCHE 3 PEÇAS,1.0,,,,,,1.0,89.0,47.0,0.0,03,2021,03-2021,7440139494
387,TINTA PVA FOSCA 100 ML- AMARELO NINHO 712,5.0,,,,,,1.0,7.9,3.1,4.0,03,2021,03-2021,7232381695
388,LINHA ANNE 500 9976 PARQUE,3.0,,,,,,1.0,15.5,5.5,2.0,03,2021,03-2021,3775870153
389,TESOURA DE ARREMATE DE AÇO ,6.0,,,,,,1.0,5.0,2.5,5.0,03,2021,03-2021,5198426823
390,BARROCO MAX 4/6 -8088 POLAR,1.0,,,,,,1.0,17.9,5.9,0.0,03,2021,03-2021,1072124832
391,BARBANTE LIMA 6 MOSTARDA,1.0,,,,,,1.0,19.5,6.6,0.0,03,2021,03-2021,9809233067
392,BARBANTE LIMA 6 AZUL BEBE,4.0,,,,,,1.0,19.5,6.6,3.0,03,2021,03-2021,1214670676
393,PLÁSTICO ADESIVO - ROMANTIC,12.0,,,,,,1.0,12.0,4.0,11.0,03,2021,03-2021,1896558668
394,TECIDO TRICOLINE DIVERSOS,113.0,,,,8.0,,1.0,23.0,8.5,104.0,03,2021,03-2021,2052239851
395,SISAL ROLO 10MT,6.0,,,,,,1.0,10.0,5.8,5.0,03,2021,03-2021,5749273596
396,ELASTICO 29MM PRETO ROLO ,19.0,,,,,,1.0,3.0,1.5,18.0,03,2021,03-2021,2733164012
397,linha amigurumi- 2930 NETUNO,2.0,,,,,,1.0,12.9,4.4,1.0,03,2021,03-2021,8564969147
398,linha amigurumi- 4095 RUM,6.0,,,,,,1.0,13.5,5.0,5.0,03,2021,03-2021,3230501063
399,linha amigurumi- 5767 BANDEIRA,5.0,,,,,,1.0,13.5,5.0,4.0,03,2021,03-2021,2949321277
400,AGULHA CROCHÊ CIRCULO - 5,4.0,,,,,,1.0,6.0,2.2,3.0,03,2021,03-2021,293450423
401,AGULHA CROCHÊ CIRCULO - 6,0.0,1.0,,,,,1.0,6.0,2.2,0.0,03,2021,03-2021,3823892489
402,"AGULHA CROCHE AÇO CIRCULO - 2,10MM",8.0,,,,,,1.0,5.95,2.45,7.0,03,2021,03-2021,7470113637
403,"AGULHA CROCHE AÇO CIRCULO - 1,50MM",7.0,,,,,,1.0,6.0,2.5,6.0,03,2021,03-2021,2001749200
404,LÃ MOLLET 40G -2309 FLASH,3.0,,,,,,1.0,3.72,1.22,2.0,03,2021,03-2021,6684198475
405,LA AMORE BABY -9271 ROSA,6.0,,,,,,1.0,5.8,2.5,5.0,03,2021,03-2021,5690477318
406,LÃ MAIS BEBE - 9128 ,10.0,,,,,,1.0,13.5,4.0,9.0,03,2021,03-2021,8646956594
407,ZIPER METAL GROSSO FIXO 15cm MARINHO,46.0,,,,,,1.0,3.5,1.8,45.0,03,2021,03-2021,316203622
408,AGULHA BORDADO - 16,105.0,,,,,,1.0,1.5,0.8,104.0,03,2021,03-2021,4695054132
409,STENCIL STE - 259 ALFABETO,5.0,,,,,,1.0,4.5,2.3,4.0,03,2021,03-2021,3729780201
410,TINTA TECIDO ACRILEX 572 VERDE ABACATE ,12.0,,,,,,1.0,3.8,1.3,11.0,03,2021,03-2021,9285894101
411,TINTA TECIDO ACRILEX 507 VERMELHO FOGO ,5.0,,,,,,1.0,3.8,1.3,4.0,03,2021,03-2021,5256548659
412,TINTA TECIDO ACRILEX 583 VERMELHO TOMATE ,12.0,,,,,,1.0,3.8,1.3,11.0,03,2021,03-2021,5139085297
413,linha amigurumi- 5203 GREENERY,0.0,1.0,,,,,1.0,13.5,5.0,0.0,03,2021,03-2021,1306339972
414,COSTURA DRIMA - 5905,9.0,,,,,,1.0,2.5,1.3,8.0,03,2021,03-2021,3977023113
415,CAMILINHA 40M - 5010,10.0,,,,,,1.0,3.0,1.3,9.0,03,2021,03-2021,5146331686
416,TOALHA ROSTO PINTADA NATAL /RENDA,1.0,,,,,,1.0,45.0,25.0,0.0,03,2021,03-2021,417715368
417,Meada Anchor - 0269,15.0,,,,,,1.0,3.34,1.49,14.0,03,2021,03-2021,471042269
418,TINTA PVA FOSCA 100 ML - CAFÉ,1.0,,,,,,1.0,7.5,2.7,0.0,03,2021,03-2021,8475980630
419,TINTA PVA FOSCA 100 ML - PRETO,11.0,,,,,,1.0,7.9,3.1,10.0,03,2021,03-2021,6975519398
420,TINTA ÓLEO GATO PRETO 20 ML - VERMELHO CLARO FRANCÊS ,1.0,,,,,,1.0,6.5,2.7,0.0,03,2021,03-2021,101094134
421,PINCEL TIGRE 815 - 18,7.0,,,,,,1.0,12.0,6.0,6.0,03,2021,03-2021,6118841085
422,TINTA TECIDO ACRILEX 582 VERDE GRAMA,8.0,,,,,,1.0,3.8,1.3,7.0,03,2021,03-2021,5456649056
423,MASSA BISCUIT POLYCOL - 90G ROSA,9.0,,,,,,1.0,3.9,2.0,8.0,03,2021,03-2021,9564402707
424,MASSA BISCUIT POLYCOL - 90G VERMELHO,9.0,,,,,,1.0,3.89,1.99,8.0,03,2021,03-2021,3651687817
425,"AGULHA TRICÔ PLÁSTICO 5,0 35CM",22.0,,,,,,1.0,6.23,2.73,21.0,03,2021,03-2021,4096001575
426,PAPEL DECOUPAGE - PD-926,4.0,,,,,,1.0,4.0,2.0,3.0,03,2021,03-2021,9212008625
427,PAPEL DECOUPAGE - PD-469 GIRASSOL,0.0,1.0,,,,,1.0,2.56,0.56,0.0,03,2021,03-2021,8425346768
428,"RESINA DIVINO 7,5X9,5",2.0,,,,,,1.0,4.5,2.3,1.0,03,2021,03-2021,1675906828
429,BIOMBO N 1 150X175,1.0,,,,,,1.0,225.0,86.0,0.0,03,2021,03-2021,6910454778
430,FITA CETIM PROGRESSO 0 -209 VERMELHO,300.0,,,,,,1.0,0.35,0.23,299.0,03,2021,03-2021,9978306421
431,ELASTICO 06MM PRETO CHATO ROLO VENDA POR METRO,5.0,,,,,,1.0,1.0,0.55,4.0,03,2021,03-2021,8441992483
432,"AGULHA CROCHE CABO MADEIRA - 1,25",2.0,,,,,,1.0,15.0,7.5,1.0,03,2021,03-2021,5958118484
433,"AGULHA CROCHE CABO MADEIRA -3,0",10.0,,,,,,1.0,15.0,7.5,9.0,03,2021,03-2021,6357980075
434,TOALHA LAVABO PINTADA C/ RENDA,5.0,,,,,,1.0,20.0,8.0,4.0,03,2021,03-2021,2752933565
435,PEROLA 8MM - VERMELHA,5.0,,,,,,1.0,10.0,4.0,4.0,03,2021,03-2021,2376038263
436,FITA CETIM PROGRESSO 0- BRANCA,197.0,,,,,,1.0,0.35,0.2,196.0,03,2021,03-2021,4148338197
437,PAPEL DECOUPAGE - PD-164 ROSAS,2.0,,,,,,1.0,4.0,2.0,1.0,03,2021,03-2021,6790514622
438,PAPEL DECOUPAGE - PD-708 BORBOLETA,8.0,,,,,,1.0,2.56,0.56,7.0,03,2021,03-2021,2253356750
439,GUARDANAPO LITOARTE - SPL-013,4.0,,,,,,1.0,3.8,2.05,3.0,03,2021,03-2021,5017020945
440,GUARDANAPO LITOARTE - SPL-004,5.0,,,,,,1.0,3.8,2.05,4.0,03,2021,03-2021,8446655974
441,LINHA ANNE 65M - 3131 ROSA BEBÊ,1.0,,,,,,1.0,4.8,2.0,0.0,03,2021,03-2021,4703261994
442,CAMILINHA 40M - 0218 - VERDE,3.0,,,,,,1.0,3.0,1.3,2.0,03,2021,03-2021,4508627148
