,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
737,Meada Anchor - 1025,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,8332193199
738,Meada Anchor - 1015,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,3447291266
739,Meada Anchor - 0023,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,9490664656
740,Meada Anchor - 0024,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,3478163472
741,Meada Anchor - 0025,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,1645656922
742,Meada Anchor - 0026,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,2570276540
743,Meada Anchor - 0027,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,2140878311
744,Meada Anchor - 1006,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,2713797554
745,Meada Anchor - 0033,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,775713842
746,Meada Anchor - 0035,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,5272240921
747,Meada Anchor - 0019,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,2301123361
748,Meada Anchor - 0020,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,5261903163
749,Meada Anchor - 0041,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,1146215193
750,Meada Anchor - 0043,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,5077091334
751,Meada Anchor - 0044,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,9646760055
752,Meada Anchor - 0045,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,1918395386
753,Meada Anchor - 0048,30.0,,,,,,0.0,0.0,,30.0,12,2020,12-2020,4775602047
754,Meada Anchor - 0049,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,5833017444
755,Meada Anchor - 0050,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,8874412459
756,Meada Anchor - 0052,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,9677322526
757,Meada Anchor - 0036,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,7222905232
758,Meada Anchor - 0039,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,8017966910
759,Meada Anchor - 0055,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,2107637878
760,Meada Anchor - 0057,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,1266805018
761,Meada Anchor - 0073,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,2151274594
762,Meada Anchor - 0074,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,229057922
763,Meada Anchor - 0075,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,8052307934
764,Meada Anchor - 0076,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,5796385310
765,Meada Anchor - 0077,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,1410401040
766,Meada Anchor - 0078,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,4034012884
767,Meada Anchor - 1028,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,4264052857
768,Meada Anchor - 0066,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,5593215451
769,Meada Anchor - 0068,20.0,,,,,,0.0,0.0,,20.0,12,2020,12-2020,3223707757
770,Meada Anchor - 0069,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,1578406763
771,Meada Anchor - 0072,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,3031255624
772,Meada Anchor - 0060,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,1448164965
773,Meada Anchor - 0062,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,2820168178
774,Meada Anchor - 0085,24.0,,,,,,0.0,0.0,,24.0,12,2020,12-2020,9891456828
775,Meada Anchor - 0086,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,3864993360
776,Meada Anchor - 0088,20.0,,,,,,0.0,0.0,,20.0,12,2020,12-2020,4384632842
777,Meada Anchor - 1029,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,3352541874
778,Meada Anchor - 0271,20.0,,,,,,0.0,0.0,,20.0,12,2020,12-2020,2398366049
779,Meada Anchor - 0894,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,9946865726
780,Meada Anchor - 0895,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,2284596128
781,Meada Anchor - 0896,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,9841340009
782,Meada Anchor - 0897,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,2757329502
783,Meada Anchor - 1016,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,8959009570
784,Meada Anchor - 1018,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,8675800284
785,Meada Anchor - 0870,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,3661771470
786,Meada Anchor - 0871,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,6689837131
787,Meada Anchor - 0873,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,9551349216
788,Meada Anchor - 0103,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,4067824249
789,Meada Anchor - 0096,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,7106513778
790,Meada Anchor - 0092,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,2591242370
791,Meada Anchor - 0094,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,3957983775
792,Meada Anchor - 0095,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,6286619643
793,Meada Anchor - 0090,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,8159957737
794,Meada Anchor - 0097,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,7101065650
795,Meada Anchor - 0098,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,7435061516
796,Meada Anchor - 0099,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,6236069971
797,Meada Anchor - 0100,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,4055987172
798,Meada Anchor - 0101,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,5964715636
799,Meada Anchor - 0342,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,1712910408
800,Meada Anchor - 0108,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,4952460048
801,Meada Anchor - 0109,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,9675132785
802,Meada Anchor - 0110,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,8320087647
803,Meada Anchor - 0111,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,6229415093
804,Meada Anchor - 0112,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,4725201885
805,Meada Anchor - 0117,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,27583718
806,Meada Anchor - 0118,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,5019643701
807,Meada Anchor - 0119,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,1215889961
808,Meada Anchor - 1030,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,9358571450
809,Meada Anchor - 0120,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,4015289006
810,meada Anchor - 0121,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,6397451977
811,Meada Anchor - 0123,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,5366536565
812,Meada Anchor - 0127,32.0,,,,,,0.0,0.0,,32.0,12,2020,12-2020,1422199667
813,Meada Anchor - 0175,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,1184574419
814,meada Anchor - 0176,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,9252049387
815,meada Anchor - 0177,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,5859468118
816,Meada Anchor - 0178,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,9043206689
817,meada Anchor - 0939,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,7097442824
818,Meada Anchor - 0940,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,6566994646
819,Meada Anchor - 0941,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,8263863877
820,Meada Anchor - 0144,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,2389889924
821,Meada Anchor - 0136,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,2791645562
822,Meada Anchor - 0137,25.0,,,,,,0.0,0.0,,25.0,12,2020,12-2020,3107531737
823,Meada Anchor - 0139,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,7251637497
824,Meada Anchor - 0130,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,7036442333
825,Meada Anchor - 0131,35.0,,,,,,0.0,0.0,,35.0,12,2020,12-2020,5542732837
826,Meada Anchor - 0132,24.0,,,,,,0.0,0.0,,24.0,12,2020,12-2020,881688479
827,Meada anchor - 0133,36.0,,,,,,0.0,0.0,,36.0,12,2020,12-2020,628400079
828,Meada Anchor - 0134,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,8643165146
829,Meada anchor - 0142,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,1442454372
830,Meada Anchor - 0143,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,6825052165
831,Meada anchor - 0129,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,6839255856
832,Meada Anchor - 0145,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,2215672077
833,Meada Anchor - 0146,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,6215953843
834,Meada Anchor - 0147,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,951002905
835,Meada Anchor - 0148,22.0,,,,,,0.0,0.0,,22.0,12,2020,12-2020,1696476013
836,Meada Anchor - 0150,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,4933826664
837,Meada Anchor - 0152,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,105073456
838,Meada Anchor - 1031,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,3021148245
839,Meada Anchor - 1033,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,1804284108
840,Meada Anchor - 1037,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,559474204
841,Meada Anchor - 0343,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,5390479149
842,Meada Anchor - 0978,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,1279843707
843,Meada Anchor - 0979,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,3360997064
844,Meada Anchor - 0274,26.0,,,,,,0.0,0.0,,26.0,12,2020,12-2020,6693766872
845,Meada Anchor - 0851,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,4021970916
846,Meada Anchor - 0159,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,1009955068
847,Meada Anchor - 0161,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,1410692924
848,Meada Anchor - 0162,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,3474653236
849,Meada Anchor - 0164,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,880442108
850,Meada Anchor - 0158,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,299671874
851,Meada anchor - 0928,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,9120372352
852,Meada Anchor - 0167,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,2713517757
853,Meada Anchor - 0168,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,7606187862
854,Meada Anchor - 0169,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,2504346388
855,Meada Anchor - 1089,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,5049377112
856,Meada Anchor - 0160,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,1281782798
857,Meada Anchor - 1038,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,7896098025
858,Meada Anchor - 1039,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,4605612281
859,Meada Anchor - 1068,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,8538604980
860,Meada Anchor - 0185,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,2961439772
861,Meada Anchor - 0186,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,9275275137
862,Meada Anchor - 0187,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,8311495720
863,Meada Anchor - 0188,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,2858589806
864,Meada Anchor - 0189,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,3619949204
865,Meada anchor - 1072,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,1677245561
866,Meada Anchor - 1076,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,1063415062
867,Meada Anchor - 0875,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,124299611
868,Meada Anchor - 0877,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,2022177686
869,Meada Anchor - 0878,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,2619421950
870,Meada Anchor - 0879,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,5596358438
871,Meada Anchor - 0203,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,1402311818
872,Meada Anchor - 0204,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,5741622145
873,Meada Anchor - 0205,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,6022001556
874,Meada Anchor - 0206,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,285426962
875,Meada Anchor - 0208,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,4896648347
876,Meada Anchor - 0210,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,2900737917
877,Meada Anchor - 0211,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,6934191078
878,Meada Anchor - 0212,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,8154292638
879,Meada Anchor - 0213,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,1830664487
880,Meada Anchor - 0214,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,8601971465
881,Meada Anchor - 0215,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,7910863817
882,Meada Anchor - 0216,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,6403743736
883,Meada Anchor - 0217,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,7795729432
884,Meada Anchor - 0218,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,2855239254
885,Meada Anchor - 0683,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,55186202
886,Meada Anchor - 1043,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,8451598650
887,Meada Anchor - 0240,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,9572139190
888,Meada Anchor - 0241,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,5894330182
889,Meada Anchor - 0242,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,7443903952
890,Meada Anchor - 0243,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,4457422719
891,Meada Anchor - 0244,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,2887321110
892,Meada Anchor - 1044,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,1733481948
893,Meada Anchor - 0225,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,3141887447
894,Meada Anchor - 0228,4.0,,,,4.0,,0.0,0.0,,0.0,12,2020,12-2020,4912878015
895,Meada Anchor - 0245,21.0,,,,,,0.0,0.0,,21.0,12,2020,12-2020,3280848978
896,Meada Anchor - 0253,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,4408106290
897,Meada Anchor - 0254,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,7375431253
898,Meada Anchor - 0259,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,515222482
899,Meada Anchor - 0260,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,5087265347
900,Meada Anchor - 0261,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,4832422772
901,Meada Anchor - 0262,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,214422707
902,Meada Anchor - 0859,23.0,,,,,,0.0,0.0,,23.0,12,2020,12-2020,4378468063
903,Meada Anchor - 0860,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,8337235517
904,Meada Anchor - 0861,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,5122402265
905,Meada Anchor - 0843,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,7376233363
906,Meada Anchor - 0845,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,9472057932
907,Meada Anchor - 0846,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,8212391023
908,Meada Anchor - 0681,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,5473929664
909,Meada Anchor - 0278,20.0,,,,,,0.0,0.0,,20.0,12,2020,12-2020,2213056086
910,Meada Anchor - 0279,19.0,,,,,,0.0,0.0,,19.0,12,2020,12-2020,2459635939
911,Meada Anchor - 0280,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,9335638873
912,Meada Anchor - 0924,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,8868481
913,Meada Anchor - 0888,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,4216893098
914,Meada Anchor - 0889,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,2457290148
915,Meada Anchor - 0874,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,2990541521
916,Meada Anchor - 0907,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,5962392265
917,Meada Anchor - 0277,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,8047105510
918,Meada Anchor - 0906,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,3001418153
919,Meada Anchor - 0830,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,3090571035
920,Meada Anchor - 0898,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,1776742785
921,Meada Anchor - 0905,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,4629301356
922,Meada Anchor - 0926,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,6492651511
923,Meada Anchor - 0387,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,6748369391
924,Meada Anchor - 0388,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,3164488905
925,Meada Anchor - 0390,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,929728527
926,Meada Anchor - 0391,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,4071834813
927,Meada Anchor - 0392,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,1820261589
928,Meada anchor - 0393,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,5065419945
929,Meada anchor - 0900,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,6195701609
930,Meada Anchor - 1040,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,4656876994
931,Meada anchor - 0273,22.0,,,,,,0.0,0.0,,22.0,12,2020,12-2020,4784816551
932,Meada Anchor - 1041,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,9426174833
933,Meada Anchor - 0231,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,413590993
934,meada Anchor - 0232,29.0,,,,,,0.0,0.0,,29.0,12,2020,12-2020,306597253
935,Meada Anchor - 0233,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,6623699012
936,Meada Anchor - 0234,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,2855146716
937,Meada Anchor - 0235,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,8250099048
938,Meada Anchor - 0236,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,8293622676
939,Meada Anchor - 0398,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,7088950156
940,Meada Anchor - 0399,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,1636210393
941,Meada Anchor - 0400,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,9970250817
942,Meada Anchor - 0401,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,377507117
943,Meada Anchor - 0263,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,9306671668
944,Meada Anchor - 0847,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,6662909335
945,Meada Anchor - 0848,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,6039098808
946,KIT BEBE MARINHEIRO 4 PEÇAS ,2.0,1.0,,,1.0,,0.0,0.0,,2.0,12,2020,12-2020,6827598925
947,TELA P/PINTURA 40X50,0.0,3.0,,,,,0.0,0.0,,3.0,12,2020,12-2020,1175219346
948,"AGULHA TRICÔ PLÁSTICO 3,0  35CM",29.0,,,,,,0.0,0.0,,29.0,12,2020,12-2020,2141158651
949,"AGULHA TRICÔ PLÁSTICO 5,0 35CM",2.0,10.0,,,,,0.0,0.0,,12.0,12,2020,12-2020,2778134489
950,"AGULHA TRICÔ PLÁSTICO 4,5 35CM",1.0,11.0,,,,,0.0,0.0,,12.0,12,2020,12-2020,9375095872
951,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",6.0,1.0,,,,,0.0,0.0,,7.0,12,2020,12-2020,1711751955
952,"AGULHA TRICÔ PLÁSTICO 3,5 35CM",24.0,,,,,,0.0,0.0,,24.0,12,2020,12-2020,3624019903
953,LINHA ANNE 250M 20 CRU ,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,6032945316
954,LINHA ANNE 500 7684 PORCELANA,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,2219927946
955,LINHA ANNE 500 5791 ,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,1406865069
956,LINHA ANNE 500 5800 PISTACHE,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,3890201466
957,LINHA ANNE 500 5606 MILITAR,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,9414374712
958,TINTA TECIDO ACRILEX 537 ROSA,1.0,12.0,,,,,0.0,0.0,,13.0,12,2020,12-2020,1169421796
959,TINTA TECIDO ACRILEX 505 AMARELO OURO,5.0,,,,,,0.0,0.0,,5.0,12,2020,12-2020,4896360944
960,TINTA TECIDO ACRILEX 500 CLAREADOR,17.0,,,,,,0.0,0.0,,17.0,12,2020,12-2020,2615615194
961,Meada Anchor - 0855,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,8640451424
962,PINCEL TIGRE 815 - 20,2.0,5.0,,,4.0,,0.0,0.0,,3.0,12,2020,12-2020,5839238825
963,Meada Anchor - 0942,4.0,,,,,,0.0,0.0,,4.0,12,2020,12-2020,9941244344
964,Meada Anchor - 0001,18.0,,,,,,0.0,0.0,,18.0,12,2020,12-2020,2793463847
965,LINHA ANNE 500 5363 ESMERALDA,-1.0,1.0,,,,,0.0,0.0,,0.0,12,2020,12-2020,3329992519
966,LINHA ANNE 500 7650 AMENDOA,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,9627838925
967,Meada Anchor - 0122,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,1019922047
968,lastex branco,20.0,10.0,,,,,0.0,0.0,,30.0,12,2020,12-2020,3805740587
969,ARGOLA 120,0.0,24.0,,,,,0.0,0.0,,24.0,12,2020,12-2020,1684806376
970,VIÉS 35MM - PINK,12.0,28.0,,,,,0.0,0.0,,40.0,12,2020,12-2020,651344644
971,AGULHA CROCHÊ CIRCULO - 3,0.0,12.0,,,,,0.0,0.0,,12.0,12,2020,12-2020,7939111933
972,"AGULHA TRICÔ PLÁSTICO 6,0 35CM",11.0,1.0,,,,,0.0,0.0,,12.0,12,2020,12-2020,6980586842
973,Meada Anchor - 0903,12.0,,,,,,0.0,0.0,,12.0,12,2020,12-2020,8673449564
974,TINTA TECIDO ACRILEX 501 AZUL TURQUESA ,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,7465418406
975,CAMILINHA 40M - 5010,10.0,,,,,,0.0,0.0,,10.0,12,2020,12-2020,9988671204
976,Meada Anchor - 0269,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,5705517399
977,CAMILINHA 40M - 0309 - MOSTARDA,3.0,,,,,,0.0,0.0,,3.0,12,2020,12-2020,9182873308
978,CAMILINHA 40M - 3018 - BORDO MESCLA,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,8392471346
979,CAMILINHA 40M - 1181 - PISTACHE,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,5491584420
980,CAMILINHA 40M - 0113 - SALMÃO ,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,4151005595
981,CAMILINHA 40M - 0148 - AMARELÃO,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,3576522215
982,CAMILINHA 40M - 0121 - MAGENTA,1.0,,,,,,0.0,0.0,,1.0,12,2020,12-2020,1173229188
983,CAMILINHA 40M - 1366 - LILÁS,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,8514216225
984,Meada Anchor - 0257,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,5593073773
985,Meada Anchor - 0264,9.0,,,,,,0.0,0.0,,9.0,12,2020,12-2020,2739239062
986,Meada Anchor - 0265,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,1717100900
987,Meada Anchor - 0268,14.0,,,,,,0.0,0.0,,14.0,12,2020,12-2020,4909306076
988,Meada Anchor - 0831,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,2216977373
989,Meada Anchor - 0837,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,9155419086
990,Meada Anchor - 0842,15.0,,,,,,0.0,0.0,,15.0,12,2020,12-2020,1392992306
991,Meada Anchor - 0844,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,6441617404
992,Meada Anchor - 0849,6.0,,,,,,0.0,0.0,,6.0,12,2020,12-2020,4489488061
993,Meada Anchor - 0850,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,4169390669
994,Meada Anchor - 0853,8.0,,,,,,0.0,0.0,,8.0,12,2020,12-2020,860005341
995,Meada Anchor - 0852,16.0,,,,,,0.0,0.0,,16.0,12,2020,12-2020,6966660055
996,Meada Anchor - 0854,11.0,,,,,,0.0,0.0,,11.0,12,2020,12-2020,6356648631
997,Meada Anchor - 0856,2.0,,,,,,0.0,0.0,,2.0,12,2020,12-2020,314504231
998,Meada Anchor - 0869,32.0,,,,,,0.0,0.0,,32.0,12,2020,12-2020,1144682911
999,Meada Anchor - 0876,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,4681321608
1000,Meada Anchor - 0880,13.0,,,,,,0.0,0.0,,13.0,12,2020,12-2020,2151893933
1001,Meada Anchor - 0886,7.0,,,,,,0.0,0.0,,7.0,12,2020,12-2020,4278574022
