,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
440,PAPEL DECOUPAGE - PD-520 ROLHAS,9.0,,,,,,1.0,4.0,2.0,8.0,11,2020,11-2020,3466327287
441,PAPEL DECOUPAGE - PD-582 PORTAS,1.0,,,,,,1.0,4.0,2.0,0.0,11,2020,11-2020,3950404466
442,LINHA CAMILA 1000 - 0121 AZUL,6.0,,,,,,1.0,16.5,5.5,5.0,11,2020,11-2020,480801787
443,CAMILINHA 125M -0052 ROSA,10.0,,,,,,1.0,4.8,2.0,9.0,11,2020,11-2020,3470477404
444,CAMILINHA 125M -5017 VIOLETA,10.0,,,,,,1.0,4.8,2.0,9.0,11,2020,11-2020,6743771000
445,Novelo Anchor - 00269 VERDE OLIVA,10.0,,,,,,1.0,9.5,3.6,9.0,11,2020,11-2020,1247037670
446,PAPEL DECOUPAGE-AFM-049,0.0,9.0,,,,,1.0,7.8,4.0,8.0,11,2020,11-2020,6943563629
447,PAPEL DECOUPAGE-AF-235,0.0,10.0,,,,,1.0,4.0,2.0,9.0,11,2020,11-2020,5820693459
448,PAPEL DECOUPAGE-AF-237,0.0,10.0,,,,,1.0,4.0,2.0,9.0,11,2020,11-2020,1626084400
449,PAPEL DECOUPAGE-AFQ-032,0.0,5.0,,,,,1.0,3.0,1.5,4.0,11,2020,11-2020,3131190741
450,PAPEL DECOUPAGE - DAQH-015,0.0,4.0,,,,,1.0,3.5,2.0,3.0,11,2020,11-2020,2397147551
451,PAPEL DECOUPAGE - DAQH-025,0.0,6.0,,,,,1.0,4.0,2.0,5.0,11,2020,11-2020,6914822268
452,FIO NÁUTICO - 5363 VERDE,0.0,1.0,,,,,1.0,35.0,16.0,0.0,11,2020,11-2020,2583147131
453,BARBANTE LIMA 6 AZUL MARINHO,0.0,3.0,,,,,1.0,19.5,6.6,2.0,11,2020,11-2020,4913379839
454,APLIQUE - APM8-089 LINHA,0.0,5.0,,,,,1.0,2.5,1.3,4.0,11,2020,11-2020,6570884528
455,TOALHA MESA 78CMX78CM NATAL,0.0,6.0,,,,,1.0,15.0,8.5,5.0,11,2020,11-2020,670930714
456,TECIDO PARA BORDAR MADEIRA,0.0,20.0,,,,,1.0,58.0,26.0,19.0,11,2020,11-2020,3039870203
457,TESOURA PICOTAR,0.0,1.0,,,,,1.0,64.0,26.0,0.0,11,2020,11-2020,1211571813
458,JOGO DE LATA MANTIMENTOS,0.0,4.0,,,,,1.0,125.0,47.0,3.0,11,2020,11-2020,5566985011
459,Meada Anchor - 0295,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,9026243011
460,Meada Anchor - 0297,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3062399420
461,Meada Anchor - 0298,0.0,,,,,,0.0,0.0,,0.0,11,2020,11-2020,3199829044
462,Meada Anchor - 0386,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,939862772
463,Meada Anchor - 0300,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3410223198
464,Meada Anchor - 0301,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,6389558087
465,Meada Anchor - 0304,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,6262005509
466,Meada Anchor - 0323,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,7568726534
467,Meada Anchor - 0324,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,4811304797
468,Meada Anchor - 0326,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,4051854325
469,Meada Anchor - 0328,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4181077218
470,Meada Anchor - 0329,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3642901593
471,Meada Anchor - 0330,25.0,,,,,,0.0,0.0,,25.0,11,2020,11-2020,8840574585
472,Meada Anchor - 0332,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3277899582
473,Meada Anchor - 0333,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,6821348342
474,Meada Anchor - 0334,24.0,,,,,,0.0,0.0,,24.0,11,2020,11-2020,4276909365
475,Meada Anchor - 0335,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,4184847688
476,Meada Anchor - 0311,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,735063686
477,Meada Anchor - 0313,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,5011713790
478,Meada Anchor - 0314,18.0,,,,,,0.0,0.0,,18.0,11,2020,11-2020,340264639
479,Meada Anchor - 0305,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,2791937167
480,Meada Anchor - 0306,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,6558990482
481,Meada Anchor - 0308,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,2607928932
482,Meada Anchor - 0309,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,7447123077
483,Meada Anchor - 0310,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,1907142936
484,Meada Anchor - 0891,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,6287460195
485,Meada Anchor - 0890,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,4953412013
486,Meada Anchor - 0901,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3422865613
487,Meada Anchor - 0361,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,7347788704
488,Meada Anchor - 0362,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,8906177156
489,Meada Anchor - 0363,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,9378370842
490,Meada Anchor - 0365,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,6174951917
491,Meada Anchor - 1045,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,4027888305
492,Meada Anchor - 1046,33.0,,,,,,0.0,0.0,,33.0,11,2020,11-2020,5842882911
493,Meada Anchor - 1002,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3776371425
494,Meada Anchor - 1001,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,326274443
495,Meada Anchor - 1003,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3635933775
496,Meada Anchor - 1004,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,5566833428
497,Meada Anchor - 0372,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,4981325071
498,Meada Anchor - 0373,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,1085602928
499,Meada Anchor - 0374,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,8863611927
500,Meada Anchor - 0375,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,3765038042
501,Meada Anchor - 0366,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,5093992067
502,Meada Anchor - 0367,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7782388117
503,Meada Anchor - 0368,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,6793890137
504,Meada Anchor - 0370,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3653406399
505,Meada anchor - 0371,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7704512570
506,Meada Anchor - 0358,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,8003293042
507,Meada Anchor - 0360,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,2772466133
508,Meada Anchor - 0380,18.0,,,,,,0.0,0.0,,18.0,11,2020,11-2020,4625151881
509,Meada Anchor - 0382,34.0,,,,,,0.0,0.0,,34.0,11,2020,11-2020,7661865585
510,Meada Anchor - 1082,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,858314789
511,Meada Anchor - 1084,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,4096748558
512,Meada Anchor - 1088,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,7722059491
513,Meada Anchor - 1009,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,8674456854
514,Meada Anchor - 0881,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,4946586321
515,Meada Anchor - 0376,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,4667155771
516,Meada Anchor - 0378,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,6542398462
517,Meada Anchor - 0379,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,9494649285
518,Meada Anchor - 0778,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,4204050728
519,Meada Anchor - 1008,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,8492860226
520,Meada Anchor - 0914,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,333788717
521,Meada Anchor - 1007,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,9041633425
522,Meada Anchor - 0936,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,4154948070
523,Meada Anchor - 0882,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,1607952223
524,Meada Anchor - 0883,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,1853112571
525,Meada Anchor - 0884,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,7142098610
526,Meada Anchor - 0347,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,2536071350
527,Meada Anchor - 0349,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2277499247
528,Meada Anchor - 0355,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,2643529544
529,Meada Anchor - 0357,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,2193896767
530,Meada Anchor - 1010,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,1099764191
531,Meada Anchor - 1047,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,7648618538
532,Meada Anchor - 1048,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,5119696649
533,Meada Anchor - 1049,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,2350120274
534,Meada Anchor - 0351,27.0,,,,,,0.0,0.0,,27.0,11,2020,11-2020,9698367985
535,Meada Anchor - 0352,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,8039759112
536,Meada Anchor - 1011,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,2034913028
537,Meada Anchor - 1012,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,5116490450
538,Meada Anchor - 9575,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,3211520253
539,Meada Anchor - 1013,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,9150634792
540,Meada Anchor - 1014,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,6911236144
541,Meada Anchor - 0336,17.0,,,,,,0.0,0.0,,17.0,11,2020,11-2020,6822239058
542,Meada Anchor - 0337,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,9100995514
543,Meada Anchor - 0338,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,870503778
544,Meada Anchor - 5975,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,5275640869
545,Meada Anchor - 0340,19.0,,,,,,0.0,0.0,,19.0,11,2020,11-2020,7749871092
546,Meada Anchor - 0341,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,2049603888
547,Meada Anchor - 1020,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,4818919587
548,Meada Anchor - 1021,17.0,,,,,,0.0,0.0,,17.0,11,2020,11-2020,8832500526
549,Meada Anchor - 1022,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,8351333020
550,Meada Anchor - 1023,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4460539900
551,Meada Anchor - 1024,18.0,,,,,,0.0,0.0,,18.0,11,2020,11-2020,5886738020
552,Meada Anchor - 1025,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,8821714341
553,Meada Anchor - 1015,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,4987236600
554,Meada Anchor - 1006,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7915355410
555,Meada Anchor - 1005,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,2571050632
556,Meada Anchor - 1098,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,3999892434
557,Meada Anchor - 9046,18.0,,,,,,0.0,0.0,,18.0,11,2020,11-2020,604632328
558,Meada Anchor - 1094,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,4137175759
559,Meada Anchor - 0073,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,3296426367
560,Meada Anchor - 0075,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,4865597084
561,Meada Anchor - 0076,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9273055860
562,Meada Anchor - 0077,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,2769557958
563,Meada Anchor - 0078,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,6347022723
564,Meada Anchor - 1028,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,5157320800
565,Meada Anchor - 0068,20.0,,,,,,0.0,0.0,,20.0,11,2020,11-2020,5814988760
566,Meada Anchor - 0069,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,5091522206
567,Meada Anchor - 0070,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,3320817547
568,Meada Anchor - 0072,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,8602827783
569,Meada Anchor - 0085,24.0,,,,,,0.0,0.0,,24.0,11,2020,11-2020,6183183742
570,Meada Anchor - 0086,21.0,,,,,,0.0,0.0,,21.0,11,2020,11-2020,2108521506
571,Meada Anchor - 0087,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,1269349338
572,Meada Anchor - 0088,20.0,,,,,,0.0,0.0,,20.0,11,2020,11-2020,9827202072
573,Meada Anchor - 0089,0.0,12.0,,,,,0.0,0.0,,12.0,11,2020,11-2020,2627467191
574,Meada Anchor - 1029,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,2596732897
575,Meada Anchor - 0894,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,1485762523
576,Meada Anchor - 0895,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,2445318719
577,Meada Anchor - 0896,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,9127664995
578,Meada Anchor - 0897,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,1980491016
579,Meada Anchor - 1016,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,8913701743
580,Meada Anchor - 1018,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,7150919440
581,Meada Anchor - 0870,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,544519416
582,Meada Anchor - 0871,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,9801547811
583,Meada Anchor - 0873,21.0,,,,,,0.0,0.0,,21.0,11,2020,11-2020,7987819375
584,Meada Anchor - 0103,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,1987332261
585,Meada Anchor - 0096,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,994550412
586,Meada Anchor - 0092,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,6332351432
587,Meada Anchor - 0094,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,6946600775
588,Meada Anchor - 0095,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,309991702
589,Meada Anchor - 0090,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,7625087553
590,Meada Anchor - 0097,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,9632305614
591,Meada Anchor - 0098,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,362264047
592,Meada Anchor - 0099,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,9660487372
593,Meada Anchor - 0100,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,5648696279
594,Meada Anchor - 0101,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,8387442634
595,Meada Anchor - 0102,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,2784527053
596,Meada Anchor - 0342,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,8121436357
597,Meada Anchor - 0108,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8533374609
598,Meada Anchor - 0109,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,9055472214
599,Meada Anchor - 0111,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,60649857
600,Meada Anchor - 0112,17.0,,,,,,0.0,0.0,,17.0,11,2020,11-2020,5464288097
601,Meada Anchor - 0117,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,8520719264
602,Meada Anchor - 0118,14.0,,,,,,0.0,0.0,,14.0,11,2020,11-2020,1140511187
603,Meada Anchor - 0119,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,5873032480
604,Meada Anchor - 1030,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,7394826688
605,Meada Anchor - 0120,19.0,,,,,,0.0,0.0,,19.0,11,2020,11-2020,8404899557
606,meada Anchor - 0121,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,4212508357
607,Meada Anchor - 0123,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,1992270303
608,Meada Anchor - 0127,32.0,,,,,,0.0,0.0,,32.0,11,2020,11-2020,4668512527
609,meada Anchor - 0939,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,4083249427
610,Meada Anchor - 0940,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9345931892
611,Meada Anchor - 0941,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,288284053
612,Meada Anchor - 0144,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,3868065253
613,Meada Anchor - 0136,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,2236854166
614,Meada Anchor - 0137,25.0,,,,,,0.0,0.0,,25.0,11,2020,11-2020,1465125777
615,Meada Anchor - 0139,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,4322555203
616,Meada Anchor - 0130,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,9989700996
617,Meada Anchor - 0131,35.0,,,,,,0.0,0.0,,35.0,11,2020,11-2020,7698088621
618,Meada Anchor - 0132,24.0,,,,,,0.0,0.0,,24.0,11,2020,11-2020,3237607783
619,Meada anchor - 0133,36.0,,,,,,0.0,0.0,,36.0,11,2020,11-2020,1062194915
620,Meada Anchor - 0134,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,1432699936
621,Meada Anchor - 0140,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,1285803185
622,Meada anchor - 0142,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,7062974455
623,Meada Anchor - 0143,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,8695816908
624,Meada Anchor - 0128,17.0,,,,,,0.0,0.0,,17.0,11,2020,11-2020,7076109825
625,Meada anchor - 0129,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,1678135183
626,Meada Anchor - 0145,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,3830604143
627,Meada Anchor - 0147,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,3814473781
628,Meada Anchor - 0148,22.0,,,,,,0.0,0.0,,22.0,11,2020,11-2020,190958300
629,Meada Anchor - 0149,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,85935712
630,Meada Anchor - 1031,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,3579385127
631,Meada Anchor - 1033,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,3030559416
632,Meada Anchor - 1037,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,8338431050
633,Meada Anchor - 0343,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,7254401451
634,Meada Anchor - 0978,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,574849998
635,Meada Anchor - 0979,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,4514546599
636,Meada Anchor - 0851,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,7116135990
637,Meada anchor - 0928,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,5667744496
638,Meada Anchor - 0433,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,4052914863
639,Meada anchor - 9159,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,8633707236
640,Meada Anchor - 1038,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,8688955687
641,Meada Anchor - 1039,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,7648366828
642,Meada Anchor - 1068,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,9708119549
643,Meada Anchor - 1092,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,8556240123
644,Meada anchor - 1072,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,7486783036
645,Meada Anchor - 1076,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,8103283861
646,Meada Anchor - 0875,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,371542169
647,Meada Anchor - 0877,19.0,,,,,,0.0,0.0,,19.0,11,2020,11-2020,3560318474
648,Meada Anchor - 0878,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,2176582073
649,Meada Anchor - 0879,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,2999044010
650,Meada Anchor - 0683,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,812394520
651,Meada Anchor - 1043,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,4618057374
652,Meada Anchor - 1044,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,5215371976
653,Meada Anchor - 0226,1.0,12.0,,,,,0.0,0.0,,13.0,11,2020,11-2020,7624353763
654,Meada Anchor - 0923,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,7536355943
655,Meada Anchor - 0859,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,8625065961
656,Meada Anchor - 0860,19.0,,,,,,0.0,0.0,,19.0,11,2020,11-2020,181238828
657,Meada Anchor - 0861,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,3635055152
658,meada Anchor - 0862,24.0,,,,,,0.0,0.0,,24.0,11,2020,11-2020,9960133796
659,Meada Anchor - 0843,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,1262000201
660,Meada Anchor - 0845,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,4409920379
661,Meada Anchor - 0846,16.0,,,,,,0.0,0.0,,16.0,11,2020,11-2020,7618263620
662,Meada Anchor - 0681,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,1779244876
663,Meada Anchor - 0924,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,8935389270
664,Meada Anchor - 0887,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,6745547597
665,Meada Anchor - 0888,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,9811700119
666,Meada Anchor - 0889,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,1117563836
667,Meada Anchor - 0874,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,2653222717
668,Meada Anchor - 0907,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,691884364
669,Meada Anchor - 0906,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,5560916487
670,Meada Anchor - 0830,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,1705391788
671,Meada Anchor - 0832,0.0,,,,,,0.0,0.0,,0.0,11,2020,11-2020,6539841583
672,Meada Anchor - 0898,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,524292963
673,Meada Anchor - 0905,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,5828496386
674,Meada Anchor - 0926,12.0,,,,,,0.0,0.0,,12.0,11,2020,11-2020,5146501929
675,Meada Anchor - 0387,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,7981982917
676,Meada Anchor - 0388,4.0,,,,,,0.0,0.0,,4.0,11,2020,11-2020,2298492788
677,Meada Anchor - 0390,15.0,,,,,,0.0,0.0,,15.0,11,2020,11-2020,7567311962
678,Meada Anchor - 0391,2.0,,,,,,0.0,0.0,,2.0,11,2020,11-2020,5710482337
679,Meada Anchor - 0392,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,2400747160
680,Meada anchor - 0393,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,6231523063
681,Meada anchor - 0900,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,5708943871
682,Meada Anchor - 1040,9.0,,,,,,0.0,0.0,,9.0,11,2020,11-2020,3334414492
683,Meada Anchor - 1041,8.0,,,,,,0.0,0.0,,8.0,11,2020,11-2020,3932208235
684,Meada Anchor - 0397,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,5874394450
685,Meada Anchor - 0398,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,7966865134
686,Meada Anchor - 0400,5.0,,,,,,0.0,0.0,,5.0,11,2020,11-2020,1138309440
687,Meada Anchor - 0401,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,4480095368
688,Meada Anchor - 0403,26.0,,,,,,0.0,0.0,,26.0,11,2020,11-2020,2815069729
689,Meada Anchor - 4146,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,6855319171
690,Meada Anchor - 8581,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,398790013
691,Meada anchor - 1217,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,5087587781
692,Meada Anchor - 1220,23.0,,,,,,0.0,0.0,,23.0,11,2020,11-2020,3900873319
693,Meada Anchor - 1218,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,6229151326
694,Meada Anchor - 1202,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,9991957970
695,Meada Anchor - 1204,6.0,,,,,,0.0,0.0,,6.0,11,2020,11-2020,6121649213
696,Meada Anchor - 1203,1.0,,,,,,0.0,0.0,,1.0,11,2020,11-2020,27879964
697,Meada Anchor - 1207,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,212595121
698,Meada Anchor - 1206,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,473055027
699,Meada Anchor - 1209,13.0,,,,,,0.0,0.0,,13.0,11,2020,11-2020,3257994885
700,Meada Anchor - 1212,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,5542463760
701,Meada Anchor - 1211,7.0,,,,,,0.0,0.0,,7.0,11,2020,11-2020,2246432912
702,Meada Anchor - 1210,24.0,,,,,,0.0,0.0,,24.0,11,2020,11-2020,3116914021
703,Meada Anchor - 1213,22.0,,,,,,0.0,0.0,,22.0,11,2020,11-2020,5015307290
704,Meada Anchor - 1215,3.0,,,,,,0.0,0.0,,3.0,11,2020,11-2020,4765952325
705,Meada Anchor - 1216,22.0,,,,,,0.0,0.0,,22.0,11,2020,11-2020,7941770026
706,Meada Anchor - 0847,11.0,,,,,,0.0,0.0,,11.0,11,2020,11-2020,3547496118
707,Meada Anchor - 0848,10.0,,,,,,0.0,0.0,,10.0,11,2020,11-2020,6059850374
