,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
238,LINHA ANNE 500 4156 CENOURA,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,256112669
239,LINHA ANNE 500 7529 TERRACOTA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,4385421541
240,LINHA ANNE 500 3581 PIMENTA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,4293759682
241,LINHA ANNE 500 3526 ROSA CANDY,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,83207622
242,LINHA ANNE 500 3182 PITAYA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,3855296116
243,LINHA ANNE 500 6201 AMETISTA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,3929723951
244,LINHA ANNE 500 6313 AMORA,4.0,,,,,,1.0,17.5,6.5,3.0,05,2021,05-2021,1844336718
245,LINHA ANNE 500 6116 ROSA CHOQUE,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,9275194646
246,LINHA ANNE 500 6614 ALFAZEMA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,4812248807
247,LINHA ANNE 500 3334 TULIPA,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,5688288755
248,LINHA ANNE 500 9284 BAILARINA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,7882268539
249,LINHA ANNE 500 9202 GOIABA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,9823478171
250,LINHA ANNE 500 7382 CHOCOLATE,7.0,,,,,,7.0,115.5,42.0,0.0,05,2021,05-2021,2897257175
251,LINHA ANNE 500 2856 ANIL PROFUNDO,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,7497649198
252,LINHA ANNE 500 5487 LIMONADA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,2059703674
253,LINHA ANNE 500 2676 ,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,3202350704
254,LINHA ANNE 500 5791 ,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,3626821921
255,LINHA ANNE 500 5800 PISTACHE,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,991960764
256,LINHA ANNE 500 9440 QUARTZO VERDE,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,5720982486
257,LINHA ANNE 500 5606 MILITAR,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,8576149183
258,LINHA ANNE 500 9113 CASCATA,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,6810170682
259,LINHA ANNE 500 5767 BANDEIRA,17.0,,,,,,1.0,16.5,6.0,16.0,05,2021,05-2021,7758499515
260,CAMILA FASHION 500  0012,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,572116488
261,CAMILA FASHION 500  BRANCO,3.0,,,,2.0,,1.0,20.0,6.5,0.0,05,2021,05-2021,3910473996
262,CAMILA FASHION 500  0885,0.0,6.0,,,,,0.0,0.0,,6.0,05,2021,05-2021,4492598719
263,CAMILA FASHION 500  0332,2.0,,,,,,1.0,20.0,6.5,1.0,05,2021,05-2021,1586375287
264,CAMILA FASHION 500  0291,0.0,6.0,,,,,0.0,0.0,,6.0,05,2021,05-2021,3856731356
265,CAMILA FASHION 500  0110,0.0,6.0,,,,,0.0,0.0,,6.0,05,2021,05-2021,9299189649
266,CAMILA FASHION 500  0130,0.0,6.0,,,,,0.0,0.0,,6.0,05,2021,05-2021,3149701205
267,CAMILA FASHION 500  0269,0.0,6.0,,,,,0.0,0.0,,6.0,05,2021,05-2021,7222265090
268,LINHA ANNE 500 9016  ZEBRA,7.0,,,,,,2.0,35.0,13.0,5.0,05,2021,05-2021,2334161168
269,LÃ MAJESTOSO PRETA,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,2740583743
270,LÃ MAJESTOSO MARROM,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,9528315655
271,LÃ URBANO -2581 MARINHO,5.0,,,,,,3.0,48.0,19.5,2.0,05,2021,05-2021,5783662180
272,LÃ URBANO ROSA ANTIGO,0.0,,,,,,1.0,16.0,6.5,-1.0,05,2021,05-2021,6236915176
273,LÃ MAGICPULL -8642,1.0,,,,1.0,,,,,0.0,05,2021,05-2021,9232268295
274,LÃ HOBBY - 7136 MOSTARDA,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,9463407321
275,LÃ HOBBY - 115 MARROM,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,256089305
276,LÃ HOBBY - 5577 TURQUESA,9.0,,,,,,0.0,0.0,,9.0,05,2021,05-2021,5202867323
277,LÃ HOBBY - 512 AZUL BIC,8.0,,,,8.0,,0.0,0.0,,0.0,05,2021,05-2021,5527222275
278,LÃ HOBBY - 7136 PINHÃO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,8359378649
279,LÃ HOBBY - 7650 ROSE,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,6254776989
280,LÃ HOBBY - 4817 TELHA,9.0,,,,,,0.0,0.0,,9.0,05,2021,05-2021,9031347834
281,LÃ HOBBY - 940 PRETO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,4822962675
282,TINTA TECIDO ACRILEX 519 BRANCO,24.0,,,,,,1.0,3.8,1.1,23.0,05,2021,05-2021,1825207057
283,TINTA TECIDO ACRILEX 537 ROSA,12.0,,,,,,1.0,3.8,1.3,11.0,05,2021,05-2021,5633491208
284,TINTA TECIDO ACRILEX 545 VERDE OLIVA,4.0,,,,,,1.0,3.8,1.3,3.0,05,2021,05-2021,1127389286
285,TINTA TECIDO ACRILEX 568 AZUL CERULIO,11.0,,,,,,1.0,3.8,1.3,10.0,05,2021,05-2021,3048496580
286,TINTA TECIDO ACRILEX 505 AMARELO OURO,2.0,,,,,,1.0,3.8,1.3,1.0,05,2021,05-2021,2517260315
287,TINTA TECIDO ACRILEX 500 CLAREADOR,12.0,,,,,,7.0,26.6,9.1,5.0,05,2021,05-2021,953105137
288,TINTA TECIDO ACRILEX 517 LARANJA ,8.0,,,,,,2.0,7.6,2.6,6.0,05,2021,05-2021,5527347600
289,TINTA TECIDO ACRILEX 513 VERDE MUSGO,10.0,,,,,,1.0,3.8,1.3,9.0,05,2021,05-2021,6990575985
290,TINTA TECIDO ACRILEX 813 ROSA BEBÊ,8.0,,,,,,1.0,3.8,1.3,7.0,05,2021,05-2021,3812161744
291,TINTA TECIDO ACRILEX 549 MAGENTA,8.0,,,,,,1.0,3.8,1.3,7.0,05,2021,05-2021,9812593565
292,LÃ JACKARD 602 ROSA MESCLA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,7188781595
293,LÃ JACKARD 607 BEGE MESCLA,5.0,,,,,,5.0,75.0,35.0,0.0,05,2021,05-2021,7324658411
294,LÃ JACKARD 112 VINHO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,3329811966
295,LÃ JACKARD 108 AZUL MARINHO,4.0,,,,,,1.0,17.7,5.7,3.0,05,2021,05-2021,7815073447
296,LÃ JACKARD 667 CAMUFLADO,6.0,,,,,,0.0,0.0,,6.0,05,2021,05-2021,2803178511
297,LÃ JACKARD 102 CRU,3.0,,,,,,3.0,45.0,21.0,0.0,05,2021,05-2021,3906105682
298,LÃ FAST FINI - 308 CRU,7.0,,,,,,6.0,118.8,49.8,1.0,05,2021,05-2021,4686933572
299,LÃ FAST FINI - 330 MOSTARDA,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,9191372599
300,LÃ BALLY  160,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,5298353563
301,LÃ BALLY 400 AZUL,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,2653847409
302,LÃ ELEGANCE - 0022,9.0,,,,,,4.0,67.2,25.2,5.0,05,2021,05-2021,5805549385
303,LÃ ELEGANCE - PRETO,26.0,,,,,,8.0,133.11,49.11,18.0,05,2021,05-2021,9976481713
304,LÃ CHLOE - 402,7.0,,,,,,0.0,0.0,,7.0,05,2021,05-2021,1156902873
305,LÃ CHLOE - 841,8.0,,,,,,5.0,80.0,30.0,3.0,05,2021,05-2021,5269650933
306,LÃ MOLLET 100G -7650 AMENDOA,10.0,,,,,,2.0,23.0,10.0,8.0,05,2021,05-2021,7999904301
307,LÃ KIARA - VERMELHA,10.0,,,,,,0.0,0.0,,10.0,05,2021,05-2021,7011519278
308,LÃ KIARA - AZUL,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,5483338584
309,LÃ KIARA - AMARELO,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,9421527200
310,LÃ ACALANTO - 503,6.0,,,,,,0.0,0.0,,6.0,05,2021,05-2021,3593656984
311,LÃ ACALANTO - 4469,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,6657656906
312,LÃ PREMIUM - 5037 VIOLETA,5.0,,,,,,2.0,31.54,10.54,3.0,05,2021,05-2021,333165030
313,LÃ PREMIUM - 0190 CHOCOLATE,1.0,10.0,,,,,0.0,0.0,,11.0,05,2021,05-2021,5393454482
314,LÃ PREMIUM - 7067 VERDE OLIVA,7.0,,,,,,4.0,63.2,21.2,3.0,05,2021,05-2021,8325459397
315,LÃ PREMIUM - 18051 CASTOR ,4.0,,,,,,2.0,31.6,10.6,2.0,05,2021,05-2021,8167864145
316,LÃ PREMIUM - 8003 CREME,10.0,,,,,,2.0,31.6,10.6,8.0,05,2021,05-2021,9773732023
317,LÃ PREMIUM - 1871 AMARELO,2.0,,,,,,2.0,31.6,10.6,0.0,05,2021,05-2021,6592180450
318,LÃ ONDA - PRETA ,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,4916016816
319,LÃ ONDA - 1030 AMARELO OURO,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,9034977959
320,LÃ ONDA - 11343,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,1890275127
321,LÃ ONDA - 17330 VERDE OLIVA,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,7060637923
322,LÃ ONDA - 5358 ROXO,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,875964253
323,LÃ ONDA - 7368 VERDE,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,4604381161
324,LÃ ONDA - 7034 AZUL TURQUESA,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,1634373291
325,LÃ SUPER BEBÊ 100G - BRANCO,17.0,1.0,,,,,3.0,50.4,18.6,15.0,05,2021,05-2021,3698516020
326,LÃ SUPER BEBÊ 100G - 4004 ROSA,12.0,,,,,,1.0,16.8,6.2,11.0,05,2021,05-2021,8577980412
327,LÃ SUPER BEBÊ 100G - 7015 VERDE AGUA,5.0,,,,,,2.0,33.6,12.4,3.0,05,2021,05-2021,9188241742
328,LÃ MAIS BEBE - 620 VERDE AGUA,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,7941675332
329,LÃ MAIS BEBE - 362 VERMELHO,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,1782538054
330,LÃ BEBÊ CONFORT - 50 AZUL BEBE,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,9357649403
331,LÃ BEBÊ CONFORT - 40 LILÁS,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,3192016257
332,LÃ BEBÊ CONFORT - 161 AMARELO ,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,7047141586
333,LÃ ECLETIC - 170,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,5254233858
334,LÃ TODO DIA - 70028 CINZA,3.0,,,,,,2.0,31.6,14.6,1.0,05,2021,05-2021,78583301
335,LÃ MAJESTOSO - PINK,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,1628320672
336,TINTA TECIDO GATO PRETO -409 VERM CARMIM,6.0,,,,,,1.0,3.8,1.69,5.0,05,2021,05-2021,9245680880
337,TECIDO SACARIA ,123.0,,,,46.0,,2.0,15.0,5.4,75.0,05,2021,05-2021,3221088332
338,BARROCO MULT 200G -9425 ,2.0,,,,,,1.0,17.5,5.8,1.0,05,2021,05-2021,2640467510
339,BARROCO MULT 200G -9153,4.0,,,,,,3.0,52.43,17.33,1.0,05,2021,05-2021,7083709135
340,LINHA CLÉA 1000 -5638 TREVO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,4503527177
341,LINHA CLÉA 1000 -9976 PARQUE,1.0,,,,,,1.0,14.85,4.35,0.0,05,2021,05-2021,6530212428
342,LINHA CLÉA 1000 -4514 PÊSSEGO,4.0,,,,,,2.0,34.0,12.5,2.0,05,2021,05-2021,5938353327
343,LINHA CLÉA 1000 -9202 GOIABA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,9925117734
344,LINHA CLÉA 1000 -2151 CÉU,1.0,,,,,,1.0,14.85,4.35,0.0,05,2021,05-2021,1512741115
345,LINHA CLÉA 1000 - 0020 ATURAL ,3.0,,,,,,1.0,17.5,6.5,2.0,05,2021,05-2021,1095586186
346,LINHA CLÉA 1000 -6313 AMORA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,5857274686
347,LINHA CLÉA 1000 -2856 ANIL PROFUNDO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,1219527325
348,LINHA CLÉA 1000 -6388 ,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,155551420
349,LINHA CLÉA 1000 -7382 CHOCOLATE,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,7997369916
350,LINHA CLÉA 1000 -3526 ROSA CANDY,0.0,1.0,,,,,1.0,16.5,6.5,0.0,05,2021,05-2021,9295294575
351,LINHA CLÉA 1000 -9368 RAIO DE SOL,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,2731550757
352,LINHA CAMILA 1000 - 0255 ABACATE,5.0,,,,,,2.0,36.11,10.31,3.0,05,2021,05-2021,6647449588
353,LINHA CAMILA 1000 - 0309,1.0,,,,,,1.0,16.11,3.21,0.0,05,2021,05-2021,4111302472
354,LINHA ANNE 65M - 5398 VERDE PINHEIRO,10.0,,,,,,1.0,5.5,2.8,9.0,05,2021,05-2021,4904177945
355,LINHA ANNE 65M - 8990 PRETO,8.0,,,,,,1.0,5.5,3.0,7.0,05,2021,05-2021,9601072938
356,LINHA ANNE 65M - 7684 - PORCELANA,1.0,,,,,,1.0,5.5,3.0,0.0,05,2021,05-2021,439579482
357,LINHA ANNE 65M - 2137 - AZUL CÉU,5.0,,,,,,1.0,5.5,3.0,4.0,05,2021,05-2021,5709351173
358,LINHA ANNE 65M - 3581 VERMELHO,9.0,,,,,,1.0,5.5,2.7,8.0,05,2021,05-2021,2343089513
359,LINHA ANNE 65M - 7382 - MARROM,3.0,,,,,,2.0,11.0,6.0,1.0,05,2021,05-2021,8714183823
360,LINHA ANNE 65M - 7625 - BEGE,1.0,,,,,,1.0,5.5,3.0,0.0,05,2021,05-2021,8451820482
361,LINHA CLÉA 125 -9172 AZUL MESCLA,10.0,,,,,,1.0,5.5,2.8,9.0,05,2021,05-2021,6761630819
362,LINHA CLÉA 125 -9976 PARQUE,10.0,,,,,,1.0,4.95,2.35,9.0,05,2021,05-2021,7274509093
363,LINHA CLÉA 125 -9427 ROSA,10.0,,,,,,2.0,11.0,5.4,8.0,05,2021,05-2021,1359035400
364,LINHA CLÉA 125 -7148 BEGE,0.0,,,,,,1.0,5.5,3.0,-1.0,05,2021,05-2021,8157658400
365,CAMILINHA 125M - 0229 VERDE BANDEIRA,10.0,,,,,,1.0,5.5,2.5,9.0,05,2021,05-2021,9478651031
366,CAMILINHA 125M - 0054 ROSA,1.0,,,,,,1.0,5.5,2.5,0.0,05,2021,05-2021,7933726481
367,COSTURA DRIMA - 0091,5.0,,,,,,1.0,2.5,1.3,4.0,05,2021,05-2021,2681356037
368,COSTURA DRIMA - 0337,7.0,,,,,,1.0,2.5,1.3,6.0,05,2021,05-2021,4952555520
369,SECANTE DE COBALTO 100ML -,4.0,,,,,,1.0,9.8,4.3,3.0,05,2021,05-2021,6776530912
370,TINTA FOSCA P/ARTESANATO - 519 BRANCA,13.0,,,,,,0.0,0.0,,13.0,05,2021,05-2021,9822195905
371,TINTA FOSCA P/ARTESANATO - AZUL ULTRAMAR,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,1792583197
372,TINTA FOSCA P/ARTESANATO -528 LILÁS,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,74908346
373,TINTA FOSCA P/ARTESANATO -813 ROSA BEBÊ,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,734736999
374,TINTA FOSCA P/ARTESANATO - 505 AMARELO OURO ,2.0,,,,,,1.0,9.5,3.0,1.0,05,2021,05-2021,8146433881
375,TINTA FOSCA P/ARTESANATO -567 ROSA CHÁ,7.0,,,,,,0.0,0.0,,7.0,05,2021,05-2021,2905537067
376,TINTA FOSCA P/ARTESANATO -520 PRETO,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,9131041284
377,TINTA FOSCA P/ARTESANATO - PALHA,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,2739694322
378,TINTA FOSCA P/ARTESANATO - AMENDOA,5.0,,,,1.0,,0.0,0.0,,4.0,05,2021,05-2021,6142637002
379,TINTA FOSCA P/ARTESANATO -470  MARROM,-1.0,1.0,,,,,,,,0.0,05,2021,05-2021,9230867810
380,TINTA FOSCA P/ARTESANATO - AMARELO OCRE,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,1537155859
381,CAMILINHA 125M - PRETO,1.0,,,,,,1.0,5.5,2.5,0.0,05,2021,05-2021,1807989322
382,CAMILINHA 125M - 0046 VERMELHO,10.0,,,,,,2.0,11.0,4.8,8.0,05,2021,05-2021,6883026896
383,CAMILINHA 125M - CRU,2.0,,,,,,1.0,5.5,2.5,1.0,05,2021,05-2021,8697254153
384,CAMILINHA 125M - 0105 BEGE,6.0,,,,,,1.0,5.5,2.5,5.0,05,2021,05-2021,3411037000
385,PLÁSTICO ADESIVO - MARMORE BRANCO,12.0,,,,,,1.0,12.0,4.0,11.0,05,2021,05-2021,2303830067
386,PINCEL TIGRE - 308- 0,12.0,,,,,,1.0,11.47,5.27,11.0,05,2021,05-2021,8320798992
387,PINCEL BIA MOREIRA - 917 16,11.0,,,,,,1.0,8.5,4.0,10.0,05,2021,05-2021,5894481939
388,PINCEL KERAMIK 331 -16,7.0,,,,,,1.0,16.0,7.0,6.0,05,2021,05-2021,2925239726
389,PINCEL CONDOR 285-16 REDONDO,1.0,6.0,,,,,0.0,0.0,,7.0,05,2021,05-2021,5062476297
390,FITA CETIM PROGRESSO 9 - 0009 ROSA,10.0,,,,,,2.0,3.0,1.4,8.0,05,2021,05-2021,9204986553
391,FITA CETIM PROGRESSO 5 - 0310 ROSA BEBE,25.0,,,,,,10.0,10.0,5.0,15.0,05,2021,05-2021,8126968194
392,FITA CETIM PROGRESSO 5 - 0215 AZUL MARINHO,18.0,,,,,,1.0,1.0,0.5,17.0,05,2021,05-2021,1394931276
393,FITA CETIM PROGRESSO 5 - 0391 MARROM,17.0,,,,,,1.0,1.0,0.5,16.0,05,2021,05-2021,7357446658
394,FITA CETIM PROGRESSO 3 - 0201 BRANCO,48.0,,,,,,7.0,5.6,2.8,41.0,05,2021,05-2021,4031035811
395,FITA CETIM PROGRESSO 3 - 0066 LARANJA,20.0,,,,,,1.0,0.8,0.4,19.0,05,2021,05-2021,568634104
396,FITA CETIM PROGRESSO 3 - 0310 ROSA BEBÊ,30.0,,,,,,2.0,1.6,0.8,28.0,05,2021,05-2021,920871751
397,FITA CETIM PROGRESSO 3 - 0214 AZUL ROYAL,20.0,,,,,,1.0,0.8,0.4,19.0,05,2021,05-2021,2614120766
398,TINTA TECIDO ACRILEX 546 VERDE PINHEIRO,6.0,,,,,,1.0,3.8,1.3,5.0,05,2021,05-2021,9591603325
399,Meada Anchor - 0001,9.0,,,,,,2.0,7.8,3.8,7.0,05,2021,05-2021,7642038815
400,COSTURA DRIMA - 0079,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,4307746290
401,FITA CETIM PROGRESSO 3 - 0217 VERDE BANDEIRA,70.0,,,,,,1.0,0.8,0.4,69.0,05,2021,05-2021,8809569969
402,TINTA TECIDO ACRILEX 520 PRETO,26.0,,,,,,2.0,7.6,2.4,24.0,05,2021,05-2021,1801814392
403,FITA CETIM PROGRESSO 2 - 0201 BRANCO,42.0,,,,,,10.0,6.0,3.0,32.0,05,2021,05-2021,1468058556
404,FITA CETIM PROGRESSO 2 - 0311 CHAMPAGNE,70.0,,,,,,10.0,6.0,3.0,60.0,05,2021,05-2021,7185190984
405,LÃ GLOSS BRANCA ,16.0,,,,1.0,,0.0,0.0,,15.0,05,2021,05-2021,8924937989
406,LÃ GLOSS CINZA,33.0,,,,,,0.0,0.0,,33.0,05,2021,05-2021,8571566064
407,LÃ HANNOVER - 960,13.0,,,,,,0.0,0.0,,13.0,05,2021,05-2021,6302720764
408,LÃ HANNOVER - 600,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,2923109622
409,LÃ DUAL 50 VINHO,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,3189154276
410,LÃ DUAL 416 MARRON,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,599149896
411,LÃ ANAMUR - 907 CASTANHA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,1739277596
412,LÃ ANAMUR - 162 JEANS,1.0,2.0,,,,,0.0,0.0,,3.0,05,2021,05-2021,8795315592
413,LÃ MARSELHA - 670 TIJOLO,6.0,,,,,,2.0,34.0,18.0,4.0,05,2021,05-2021,8532162171
414,LA MARSELHA - 4394,8.0,,,,,,0.0,0.0,,8.0,05,2021,05-2021,9729356404
415,LÃ ACALANTO -5846 AZUL,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,7919386062
416,LÃ ACALANTO - 435 VINHO,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,4928444566
417,LÃ MOLLET 40G -9202,3.0,,,,,,3.0,12.0,4.5,0.0,05,2021,05-2021,6168898617
418,LÃ MOLLET 40G -9603,12.0,,,,,,6.0,25.5,10.5,6.0,05,2021,05-2021,7492548491
419,LÃ MOLLET 40G -9199,5.0,,,,,,1.0,4.0,1.5,4.0,05,2021,05-2021,7180655996
420,LÃ MOLLET 40G -0453 TREVO,0.0,25.0,,,,,1.0,4.5,2.0,24.0,05,2021,05-2021,1013519720
421,LÃ MOLLET 40G -5545 BANDEIRA,15.0,,,,,,1.0,3.98,1.48,14.0,05,2021,05-2021,8987012289
422,LÃ MOLLET 40G -0512 AZUL BIC,0.0,25.0,,,,,22.0,99.0,44.0,3.0,05,2021,05-2021,2949081643
423,LÃ MOLLET 40G -0541 ENSEADA,0.0,25.0,,,,,,,,25.0,05,2021,05-2021,1888753289
424,LÃ MOLLET 40G -2194 TURQUESA,21.0,,,,,,13.0,52.0,19.5,8.0,05,2021,05-2021,5111916794
425,LÃ MOLLET 40G -8176 OFF-WHITE,5.0,,,,,,1.0,4.5,2.0,4.0,05,2021,05-2021,2605326209
426,LÃ MOLLET 40G -6313 AMORA,5.0,,,,,,2.0,8.5,3.5,3.0,05,2021,05-2021,6376217225
427,LÃ MOLLET 40G -0409 AMETISTA,16.0,,,,,,1.0,4.5,2.0,15.0,05,2021,05-2021,1512432123
428,LÃ RENDIDORA - 116,3.0,,,,,,3.0,47.91,20.91,0.0,05,2021,05-2021,4834314735
429,LÃ RENDIDORA - 400,5.0,,,,,,2.0,32.0,14.0,3.0,05,2021,05-2021,1634642823
430,LÃ MOLLET 40G -7034 MARFIM,11.0,,,,,,5.0,21.0,8.5,6.0,05,2021,05-2021,9744781993
431,LÃ MOLLET 40G -8860 NOTURNO,0.0,25.0,,,,,7.0,31.5,14.0,18.0,05,2021,05-2021,6862044408
432,LÃ BEBÊ TODO DIA - 70102 PALHA,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,7160292571
433,LÃ BEBÊ TODO DIA - 70110,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,8445812012
434,LÃ BEBÊ TODO DIA - 70105 ROSA BEBÊ,5.0,,,,,,0.0,0.0,,5.0,05,2021,05-2021,4949048485
435,LÃ BEBÊ TODO DIA - 4454,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,418253551
436,LÃ BEBÊ TODO DIA - 70111 VERMELHO,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,789484473
437,LÃ MOLLET 40G -6040 LIRIO,8.0,,,,,,1.0,4.0,1.5,7.0,05,2021,05-2021,7185360234
438,LÃ FOFURA - 0640 AZUL MARINHO,9.0,,,,,,4.0,71.6,23.6,5.0,05,2021,05-2021,4093472134
439,LÃ FOFURA - 0828 SALMÃO,0.0,,,,,,0.0,0.0,,0.0,05,2021,05-2021,770243261
440,LÃ SEDA - 3649 QUARTZO,2.0,,,,,,2.0,35.6,11.6,0.0,05,2021,05-2021,1906137493
441,LINHA CLÉA 1000 -3635 PAIXÃO,6.0,,,,,,2.0,34.0,12.0,4.0,05,2021,05-2021,5417700949
442,LINHA CLÉA 1000 -8001 BRANCO,1.0,2.0,,,,,3.0,46.2,14.7,0.0,05,2021,05-2021,7417856534
443,LINHA ANNE 500 7136 MARSALA,3.0,,,,,,0.0,0.0,,3.0,05,2021,05-2021,2171088500
444,LINHA ANNE 500 7650 AMENDOA,11.0,,,,,,2.0,33.0,11.0,9.0,05,2021,05-2021,8429010483
445,LÃ MOLLET 40G -0769 ROSA,3.0,,,,,,1.0,4.5,2.0,2.0,05,2021,05-2021,3430059957
446,LÃ MOLLET 40G -1289 AMARELO OURO,21.0,,,,,,1.0,4.0,1.5,20.0,05,2021,05-2021,8671304512
447,LÃ MOLLET 40G -4817 TELHA,13.0,,,,,,1.0,4.0,1.5,12.0,05,2021,05-2021,7642675794
448,LINHA ANNE 500 9059 ABÓBARA,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,8599238217
449,LINHA LIZA GROSSA -  PRETA,18.0,,,,,,6.0,60.0,24.0,12.0,05,2021,05-2021,3930070859
450,linha amigurumi- 3131 CHICLETE,1.0,,,,,,0.0,0.0,,1.0,05,2021,05-2021,1308697531
451,LÃ CETIM - 879,0.0,,,,,,1.0,17.9,6.9,-1.0,05,2021,05-2021,9265589013
452,LÃ GLOSS AMARELA,22.0,,,,,,0.0,0.0,,22.0,05,2021,05-2021,1017845017
453,LÃ GLOSS VERDE,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,8770544916
454,FELTRO STA FÉ,20.0,1980.0,,,,,0.0,0.0,,2000.0,05,2021,05-2021,9405959935
455,FELTROS GERAL,61.0,6039.0,,,,,150.0,23.08,12.58,5950.0,05,2021,05-2021,4863701690
456,LÃ SEDA - 9089,5.0,2.0,,,,,3.0,53.4,17.4,4.0,05,2021,05-2021,3777373952
457,TOUCAS LÃ ADULTO,15.0,1.0,,,6.0,,0.0,0.0,,10.0,05,2021,05-2021,1828814085
458,lastex branco,24.0,,,,,,3.0,4.5,2.7,21.0,05,2021,05-2021,3592413
459,TINTA FOSCA P/ARTESANATO -541 VERMELO VIVO,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,4403442019
460,TINTA FOSCA P/ARTESANATO -579 AZUL HORTÊNCIA,2.0,,,,,,0.0,0.0,,2.0,05,2021,05-2021,6378927063
461,TINTA FOSCA P/ARTESANATO -517 LARANJA,4.0,,,,,,0.0,0.0,,4.0,05,2021,05-2021,5535736551
