,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
220,Meada Anchor - 0308,5.0,,,,,,1.0,3.5,1.65,4.0,02,2021,02-2021,4696333450
221,Meada Anchor - 0309,5.0,,,,,,1.0,3.5,1.65,4.0,02,2021,02-2021,7595177546
222,Meada Anchor - 0373,1.0,,,,,,1.0,3.5,1.65,0.0,02,2021,02-2021,2325498195
223,Meada Anchor - 0368,3.0,,,,,,1.0,3.5,1.65,2.0,02,2021,02-2021,7013026110
224,Meada Anchor - 0355,14.0,,,,,,1.0,3.5,1.65,13.0,02,2021,02-2021,4659039070
225,Meada Anchor - 0010,3.0,,,,,,1.0,3.5,1.65,2.0,02,2021,02-2021,1344042343
226,Meada Anchor - 0025,19.0,,,,,,1.0,3.5,1.65,18.0,02,2021,02-2021,6816303557
227,Meada Anchor - 0026,7.0,,,,,,1.0,3.5,1.65,6.0,02,2021,02-2021,3752451411
228,Meada Anchor - 0028,9.0,,,,,,1.0,3.5,1.65,8.0,02,2021,02-2021,7382506057
229,Meada Anchor - 0020,11.0,,,,,,1.0,3.5,1.65,10.0,02,2021,02-2021,6519661634
230,Meada Anchor - 0049,5.0,,,,,,1.0,3.5,1.65,4.0,02,2021,02-2021,7106144147
231,Meada Anchor - 0052,21.0,,,,,,1.0,3.5,1.65,20.0,02,2021,02-2021,5428051698
232,Meada Anchor - 0060,1.0,,,,,,1.0,3.5,1.65,0.0,02,2021,02-2021,917140940
233,Meada Anchor - 0062,12.0,,,,,,1.0,3.5,1.65,11.0,02,2021,02-2021,7244336945
234,Meada Anchor - 0065,11.0,,,,,,1.0,3.5,1.65,10.0,02,2021,02-2021,3401300212
235,Meada Anchor - 0101,14.0,,,,,,1.0,3.5,1.65,13.0,02,2021,02-2021,3767757226
236,Meada Anchor - 0110,10.0,,,,,,1.0,3.33,1.48,9.0,02,2021,02-2021,1361685701
237,Meada Anchor - 0119,16.0,,,,,,1.0,3.5,1.65,15.0,02,2021,02-2021,1601028192
238,Meada Anchor - 0139,7.0,,,,,,1.0,3.5,1.65,6.0,02,2021,02-2021,442511554
239,Meada Anchor - 0146,13.0,,,,,,1.0,3.5,1.65,12.0,02,2021,02-2021,9664638682
240,Meada Anchor - 1089,10.0,,,,,,1.0,3.5,1.65,9.0,02,2021,02-2021,1084295792
241,Meada Anchor - 0225,11.0,,,,,,1.0,3.5,1.65,10.0,02,2021,02-2021,3866089801
242,Meada Anchor - 0227,2.0,,,,,,1.0,3.5,1.65,1.0,02,2021,02-2021,5569084564
243,Meada Anchor - 0238,7.0,,,,,,1.0,3.5,1.65,6.0,02,2021,02-2021,6190687326
244,Meada anchor - 0239,15.0,,,,,,1.0,3.5,1.65,14.0,02,2021,02-2021,1401836458
245,Meada Anchor - 0245,21.0,,,,,,1.0,3.32,1.47,20.0,02,2021,02-2021,173939054
246,Meada Anchor - 0262,2.0,,,,,,1.0,3.5,1.65,1.0,02,2021,02-2021,437439107
247,Meada Anchor - 0398,5.0,,,,,,1.0,3.5,1.65,4.0,02,2021,02-2021,2834231501
248,Meada Anchor - 0400,5.0,,,,,,1.0,3.34,1.49,4.0,02,2021,02-2021,6545595521
249,Meada Anchor - 1204,6.0,,,,,,1.0,3.5,1.7,5.0,02,2021,02-2021,5155515283
250,Meada Anchor - 1209,13.0,,,,,,1.0,3.5,1.7,12.0,02,2021,02-2021,7733624675
251,Meada Anchor - 1216,22.0,,,,,,1.0,3.5,1.7,21.0,02,2021,02-2021,4241126924
252,lastex preto ,96.0,,,,,,1.0,1.5,0.85,95.0,02,2021,02-2021,2840015034
253,Ziper invisivel - 15cm azul marinho,2.0,,,,,,1.0,4.0,1.5,1.0,02,2021,02-2021,5628632651
254,Ziper sintetico fino fixo - 15cm verde oliva,3.0,,,,,,1.0,2.0,1.11,2.0,02,2021,02-2021,130509089
255,Ziper sintetico fino fixo - 15cm azul ultramar,9.0,,,,,,1.0,2.0,1.11,8.0,02,2021,02-2021,4440653718
256,Ziper sintetico fino fixo - 15cm rosa claro,14.0,,,,,,1.0,2.0,1.11,13.0,02,2021,02-2021,521336450
257,ziper sintetico fino fixo - 18cm verde oliva,2.0,,,,,,1.0,2.2,1.25,1.0,02,2021,02-2021,5032078342
258,AGULHA CROCHÊ  MILWARD 4mm,3.0,24.0,,,,,1.0,7.0,2.4,26.0,02,2021,02-2021,4899863258
259,AGULHA CROCHÊ  MILWARD 7mm,4.0,,,,,,1.0,6.0,2.2,3.0,02,2021,02-2021,193084706
260,COSTURA DRIMA - 4936,5.0,,,,,,1.0,2.5,1.3,4.0,02,2021,02-2021,6212835242
261,COSTURA DRIMA - 5700,9.0,,,,,,1.0,2.5,1.3,8.0,02,2021,02-2021,4176974332
262,COSTURA DRIMA - 4934,9.0,,,,,,1.0,2.46,1.26,8.0,02,2021,02-2021,1387764447
263,linha amigurumi- 3182 PITAYA,4.0,,,,,,1.0,12.9,4.4,3.0,02,2021,02-2021,5785870926
264,linha amigurumi- 4448 TIJOLO,3.0,,,,,,1.0,12.9,4.4,2.0,02,2021,02-2021,8994788214
265,linha amigurumi- 7030 MOSTARDA,1.0,,,,,,1.0,12.9,4.4,0.0,02,2021,02-2021,9445788165
266,linha amigurumi- 3148 MACADÂMIA,6.0,,,,,,1.0,12.9,4.4,5.0,02,2021,02-2021,3408116703
267,linha amigurumi- 1112,1.0,,,,,,1.0,12.9,4.4,0.0,02,2021,02-2021,6693071421
268,LINHA DUNA- 2012,1.0,,,,,,1.0,12.49,4.99,0.0,02,2021,02-2021,9397392442
269,COSTURA DRIMA - 0416,6.0,,,,,,1.0,2.5,1.3,5.0,02,2021,02-2021,5090288256
270,COSTURA DRIMA - 5878,2.0,,,,,,1.0,2.5,1.3,1.0,02,2021,02-2021,4057814336
271,COSTURA DRIMA - 0130,10.0,,,,,,1.0,2.5,1.3,9.0,02,2021,02-2021,7141100064
272,COSTURA DRIMA - 0604,4.0,,,,,,1.0,2.14,0.94,3.0,02,2021,02-2021,6727673928
273,COSTURA DRIMA - 5886,7.0,,,,,,1.0,2.5,1.3,6.0,02,2021,02-2021,734471131
274,COSTURA DRIMA - 0294,1.0,,,,,,1.0,2.5,1.3,0.0,02,2021,02-2021,9757170805
275,COSTURA DRIMA - 6007,5.0,,,,,,1.0,2.5,1.3,4.0,02,2021,02-2021,3455920216
276,COSTURA DRIMA - 0270,8.0,,,,,,1.0,2.5,1.3,7.0,02,2021,02-2021,6607325526
277,COSTURA DRIMA - 6105,3.0,,,,,,1.0,2.5,1.3,2.0,02,2021,02-2021,508098742
278,COSTURA DRIMA - 6045,1.0,,,,,,1.0,2.5,1.3,0.0,02,2021,02-2021,1695165645
279,COSTURA DRIMA - 5837,8.0,,,,,,1.0,2.5,1.3,7.0,02,2021,02-2021,3526884731
280,NICHO RETANGULAR 40X50X18,1.0,,,,,,1.0,25.0,10.85,0.0,02,2021,02-2021,8608246782
281,TAMPA MAX CROCHE QUADRADO 25X25,2.0,,,,,,1.0,7.9,4.1,1.0,02,2021,02-2021,6241557878
282,MINIATURA LASER 9X14,1.0,,,,,,1.0,10.68,4.78,0.0,02,2021,02-2021,5776261847
283,PAINEL P PINTURA 20X20,5.0,,,,,,1.0,12.0,5.2,4.0,02,2021,02-2021,1233767155
284,PAINEL P PINTURA 30X30,3.0,,,,,,1.0,18.0,7.7,2.0,02,2021,02-2021,367696524
285,LETRA METAL 2CM -B,16.0,,,,,,1.0,1.5,0.8,15.0,02,2021,02-2021,8546835555
286,LETRA METAL 2CM -C,27.0,,,,,,1.0,1.5,0.8,26.0,02,2021,02-2021,9113977826
287,COLA PANO ACRILEX 35G,10.0,,,,,,1.0,4.0,1.3,9.0,02,2021,02-2021,8491853633
288,COLA PERMANENTE ,12.0,,,,,,1.0,4.5,1.9,11.0,02,2021,02-2021,6574303582
289,BIG CONE euro 8 -0250 PRETO ,2.0,,,,,,1.0,56.51,20.51,1.0,02,2021,02-2021,9420398560
290,BARROCO MAX 4/6 -6085 BALÉ ,2.0,,,,,,1.0,17.9,5.9,1.0,02,2021,02-2021,4547370189
291,BARROCO MAX 4/6 -2194 TURQUESA ,1.0,,,,,,1.0,17.5,5.85,0.0,02,2021,02-2021,1680671764
292,BARROCO MAX 4/6 -7625 CASTANHA,3.0,,,,,,1.0,17.5,5.85,2.0,02,2021,02-2021,4701129189
293,COSTURA DRIMA - 0077,7.0,,,,,,1.0,2.5,1.3,6.0,02,2021,02-2021,6087876678
294,BARROCO DECORE - 180M  BRANCO 8001,0.0,,,,,,1.0,21.99,6.49,-1.0,02,2021,02-2021,6821042495
295,BARBANTE LIMA 6 CAFÉ C/ LEITE,4.0,6.0,,,,,1.0,19.5,6.6,9.0,02,2021,02-2021,7005825313
296,BARBANTE LIMA 6 VERDE  BANDEIRA,4.0,,,,,,1.0,17.84,4.94,3.0,02,2021,02-2021,7464790760
297,BARBANTE LIMA 6 VERMELHO ,0.0,24.0,,,,,1.0,17.81,4.91,23.0,02,2021,02-2021,1657261707
298,BARBANTE LIMA 8 CAFÉ C/LEITE,4.0,,,,,,1.0,19.5,6.6,3.0,02,2021,02-2021,8397986522
299,BARBANTE LIMA 8 LARANJA,1.0,,,,,,1.0,18.99,6.09,0.0,02,2021,02-2021,7228320698
300,BARBANTE LIMA 8 ROXO,1.0,,,,,,1.0,19.5,6.6,0.0,02,2021,02-2021,7038288079
301,BARBANTE LIMA 8 LILÁS,3.0,,,,,,1.0,19.5,6.6,2.0,02,2021,02-2021,2663259769
302,BARBANTE LIMA 8 VERDE ÁGUA,0.0,6.0,,,,,1.0,19.5,6.6,5.0,02,2021,02-2021,6622069245
303,BARBANTE LIMA 3 - CRU,0.0,6.0,,,,,1.0,19.5,6.6,5.0,02,2021,02-2021,6011396061
304,LINHA ANNE 500 8176 OFF WHITE,4.0,,,,,,1.0,15.5,5.5,3.0,02,2021,02-2021,424417388
305,LINHA ANNE 500 1289 CANÁRIO,12.0,,,,,,1.0,15.5,5.5,11.0,02,2021,02-2021,5710083352
306,LINHA ANNE 500 7030 MOSTARDA,0.0,1.0,,,,,1.0,15.5,5.5,0.0,02,2021,02-2021,8461356002
307,LINHA ANNE 500 4156 CENOURA,4.0,,,,,,1.0,15.5,5.5,3.0,02,2021,02-2021,1603612102
308,LINHA ANNE 500 3581 PIMENTA,6.0,,,,,,1.0,15.5,5.5,5.0,02,2021,02-2021,4120872689
309,LINHA ANNE 500 3334 TULIPA,0.0,1.0,,,,,1.0,14.5,4.5,0.0,02,2021,02-2021,1917495021
310,LINHA ANNE 500 5487 LIMONADA,4.0,,,,,,1.0,15.49,5.49,3.0,02,2021,02-2021,3789271945
311,LINHA ANNE 500 5203 GRENERY,1.0,,,,,,1.0,15.5,5.5,0.0,02,2021,02-2021,9976848788
312,LINHA ANNE 500 9440 QUARTZO VERDE,2.0,,,,,,1.0,15.5,5.5,1.0,02,2021,02-2021,8695741050
313,CAMILA FASHION 500  0385,4.0,,,,,,1.0,16.5,5.3,3.0,02,2021,02-2021,7829698679
314,CAMILA FASHION 500  0288,4.0,,,,,,1.0,16.49,5.29,3.0,02,2021,02-2021,7063903891
315,CAMILA FASHION 500  0255,5.0,,,,,,1.0,16.5,5.3,4.0,02,2021,02-2021,9554617294
316,LÃ URBANO -7684 CRU,1.0,,,,,,1.0,16.0,6.5,0.0,02,2021,02-2021,4024517849
317,TINTA TECIDO ACRILEX 516 VIOLETA ,6.0,,,,,,1.0,3.5,1.15,5.0,02,2021,02-2021,8290851181
318,TINTA TECIDO ACRILEX 585 CAPUCCINO,13.0,,,,,,1.0,3.34,1.04,12.0,02,2021,02-2021,6214704942
319,TINTA TECIDO ACRILEX 545 VERDE OLIVA,6.0,,,,,,1.0,3.8,1.3,5.0,02,2021,02-2021,1719946066
320,TINTA TECIDO ACRILEX 568 AZUL CERULIO,12.0,,,,,,1.0,3.5,1.39,11.0,02,2021,02-2021,3597566738
321,TINTA TECIDO ACRILEX 569 CARAMELO,8.0,,,,,,1.0,3.5,1.15,7.0,02,2021,02-2021,8245649127
322,TINTA TECIDO ACRILEX 549 MAGENTA,10.0,,,,,,1.0,3.5,1.0,9.0,02,2021,02-2021,8481886164
323,LINHA LIZZY PINK,3.0,,,,,,1.0,15.0,3.0,2.0,02,2021,02-2021,8612913714
324,COSTURA DRIMA - 0042,1.0,,,,,,1.0,2.5,1.3,0.0,02,2021,02-2021,440537981
325,LÃ ACALANTE - 503,7.0,,,,,,1.0,18.0,7.0,6.0,02,2021,02-2021,8720937068
326,LÃ BEBÊ CONFORT - 161 AMARELO ,8.0,1.0,1.0,,1.0,,1.0,0.0,0.0,8.0,02,2021,02-2021,76114157
327,TINTA TECIDO GATO PRETO -411 VERDE BANDEIRA,10.0,,,,,,1.0,3.5,1.39,9.0,02,2021,02-2021,9612133587
328,LINHA CLÉA 1000 -7529 TERRACOTA,1.0,,,,,,1.0,15.5,5.5,0.0,02,2021,02-2021,5498307401
329,LINHA CAMILA 1000 - 0139,7.0,,,,,,1.0,16.5,5.3,6.0,02,2021,02-2021,6452032546
330,LINHA ANNE 65M - 5767 - VERDE BANDEIRA,1.0,,,,,,1.0,4.5,2.0,0.0,02,2021,02-2021,4467252405
331,LINHA ANNE 65M - 6116 - PINK,1.0,,,,,,1.0,4.5,2.0,0.0,02,2021,02-2021,6516380177
332,LINHA ANNE 65M - 5556 - VERDE ÁGUA,6.0,,,,,,1.0,4.5,2.0,5.0,02,2021,02-2021,1415404748
333,LINHA ANNE 65M - 8990 PRETO,10.0,,,,,,1.0,4.2,1.7,9.0,02,2021,02-2021,665603882
334,LINHA ANNE 65M - 7684 - PORCELANA,2.0,,,,,,1.0,4.5,2.0,1.0,02,2021,02-2021,8243510966
335,LINHA ANNE 65M - 7382 - MARROM,6.0,,,,,,1.0,4.8,2.3,5.0,02,2021,02-2021,255092040
336,BARROCO MAX 4/6 -4156 CENOURA ,0.0,1.0,,,,,1.0,17.5,5.85,0.0,02,2021,02-2021,4683304017
337,LINHA CLÉA 125 -2829 AZUL ROYAL,2.0,,,,,,1.0,4.2,1.7,1.0,02,2021,02-2021,9706131806
338,LINHA CLÉA 125 -7148 BEGE,2.0,,,,,,1.0,4.2,1.7,1.0,02,2021,02-2021,5995782473
339,Linha Rayza - VERDE CABARÉ,0.0,15.0,,,,,1.0,10.0,3.5,14.0,02,2021,02-2021,5728820142
340,CAMILINHA 125M - 0229 - VERDE BANDEIRA,14.0,,,,,,1.0,4.8,2.0,13.0,02,2021,02-2021,9412266673
341,COSTURA DRIMA - 0303,2.0,,,,,,1.0,2.5,1.3,1.0,02,2021,02-2021,438972564
342,COSTURA DRIMA - 0091,7.0,,,,,,1.0,2.5,1.3,6.0,02,2021,02-2021,7654033136
343,COSTURA DRIMA - 6023,10.0,,,,,,1.0,2.5,1.3,9.0,02,2021,02-2021,1794341283
344,MASSA BISCUIT acrilex 90G - PÊSSEGO,1.0,,,,,,1.0,4.5,2.0,0.0,02,2021,02-2021,7581384520
345,MASSA BISCUIT acrilex 90G - MARROM,1.0,,,,,,1.0,4.5,2.25,0.0,02,2021,02-2021,1696143280
346,MASSA BISCUIT acrilex 90G - BRANCO,0.0,12.0,,,,,1.0,4.5,2.0,11.0,02,2021,02-2021,5272100364
347,TINTA FOSCA P/ARTESANATO -813 ROSA BEBÊ,3.0,,,,,,1.0,8.5,2.8,2.0,02,2021,02-2021,9944248025
348,TINTA FOSCA P/ARTESANATO -501 AZUL TURQUESA,1.0,,,,,,1.0,8.5,2.8,0.0,02,2021,02-2021,1883203997
349,CAMILINHA 125M - 5017,0.0,1.0,,,,,1.0,4.5,2.0,0.0,02,2021,02-2021,2192232725
350,PLÁSTICO ADESIVO - ARABESCO BCO/PTO,15.0,,,,,,1.0,11.8,4.6,14.0,02,2021,02-2021,9349190855
351,PINCEL TIGRE 815 - 04,3.0,,,,,,1.0,3.32,1.52,2.0,02,2021,02-2021,6560767717
352,PINCEL CONDOR 285-16 REDONDO,2.0,,,,,,1.0,12.5,5.5,1.0,02,2021,02-2021,64660294
353,LINHA RUBI - 3626 ROSA,5.0,,,,,,1.0,3.0,1.5,4.0,02,2021,02-2021,8394905204
354,FITA CETIM PROGRESSO 9 - 0201 BRANCO,17.0,,,,,,1.0,1.5,0.7,16.0,02,2021,02-2021,3849445352
355,FITA CETIM PROGRESSO 3 - 0212 AZUL BEBE,40.0,,,,,,1.0,0.6,0.2,39.0,02,2021,02-2021,6057944419
356,FITA CETIM PROGRESSO 3 - 0215 AZUL MARINHO,40.0,,,,,,1.0,0.8,0.4,39.0,02,2021,02-2021,142321554
357,Meada Anchor - 0001,18.0,,,,,,1.0,3.5,1.65,17.0,02,2021,02-2021,9956396403
358,FITA CETIM PROGRESSO 2 - 0201 BRANCO,48.0,,,,,,1.0,0.6,0.3,47.0,02,2021,02-2021,3214623904
359,LÃ MOLLET 40G -0447 MILITAR,11.0,,,,,,1.0,3.8,1.3,10.0,02,2021,02-2021,2008261368
360,LÃ MOLLET 40G -0325 AMARELO CANDY,8.0,,,,,,1.0,3.8,1.3,7.0,02,2021,02-2021,9725060195
361,LINHA ANNE 500 7650 AMENDOA,11.0,,,,,,1.0,15.5,5.5,10.0,02,2021,02-2021,7364628262
362,LÃ MOLLET 40G -0769 ROSA,4.0,,,,,,1.0,3.65,1.15,3.0,02,2021,02-2021,2285705826
363,COLA BRANCA CASCOREZ 250MG ,4.0,,,,,,1.0,12.5,5.83,3.0,02,2021,02-2021,7074225406
364,TELA P/PINTURA 40X60 ,3.0,,,,,,1.0,22.0,9.0,2.0,02,2021,02-2021,5788711686
365,TINTA FOSCA P/ARTESANATO -579 AZUL HORTÊNCIA,3.0,,,,,,1.0,8.5,2.8,2.0,02,2021,02-2021,6697144965
366,LÃ SUPER BEBÊ 100G - 3015 VERMELHO,3.0,,,,,,1.0,15.8,6.2,2.0,02,2021,02-2021,7787545162
367,LÃ SUPER BEBÊ 100G - 1009 AMARELO GEMA,6.0,,,,,,1.0,15.8,6.2,5.0,02,2021,02-2021,6208511623
368,LÃ SUPER BEBÊ 100G - 4025 GOIABA,6.0,,,,,,1.0,15.8,6.2,5.0,02,2021,02-2021,8392089058
369,VERNIZ FOSCO- 100ML,6.0,,,,,,1.0,11.9,4.9,5.0,02,2021,02-2021,32424236
370,TINTA PVA FOSCA 100 ML - 720 ROSA ESCURO ,3.0,,,,,,1.0,6.5,3.0,2.0,02,2021,02-2021,5662295728
371,TINTA PVA FOSCA 100 ML - 719 PINK ,3.0,,,,,,1.0,6.5,3.0,2.0,02,2021,02-2021,7353856761
372,TINTA PVA FOSCA 100 ML - 731 VIOLETA INTENSO ,5.0,,,,,,1.0,6.5,3.0,4.0,02,2021,02-2021,7793782317
373,TINTA PVA FOSCA 100 ML - 738 VERDE MAÇA ,3.0,,,,,,1.0,6.5,3.0,2.0,02,2021,02-2021,6318078966
374,LINHA CLÉA 1000 -7136 MARSALA,5.0,,,,,,1.0,15.5,5.5,4.0,02,2021,02-2021,9661608932
375,LÃ MOLLET 100G -0769 ROSA,3.0,,,,,,1.0,10.0,3.5,2.0,02,2021,02-2021,1704993456
376,TESOURA DE ARREMATE DE AÇO ,7.0,,,,,,1.0,4.78,2.28,6.0,02,2021,02-2021,6732100315
377,BARROCO MAX 4/6 -8088 POLAR,2.0,,,,,,1.0,17.5,5.85,1.0,02,2021,02-2021,9545193489
378,TOALHA LAVABO CAROLINE - AMARELA196,3.0,,,,,,1.0,7.96,2.96,2.0,02,2021,02-2021,1771880196
379,BARBANTE LIMA 8 AZUL BEBE,4.0,,,,,,1.0,19.5,6.6,3.0,02,2021,02-2021,7150334666
380,BARBANTE LIMA 6 AZUL BEBE,0.0,5.0,,,,,1.0,17.5,4.6,4.0,02,2021,02-2021,267466265
381,ELASTICO CHATO PRETO 12,5.0,,,,,,1.0,8.57,2.07,4.0,02,2021,02-2021,9053926459
382,linha amigurumi- 5767 BANDEIRA,0.0,6.0,,,,,1.0,12.9,4.4,5.0,02,2021,02-2021,3203337830
383,AGULHA CROCHÊ CIRCULO - 3,11.0,,,,,,1.0,6.0,3.2,10.0,02,2021,02-2021,6911038973
384,"AGULHA CROCHÊ CIRCULO - 3,5",10.0,,,,,,1.0,6.0,3.2,9.0,02,2021,02-2021,2042368625
385,"AGULHA CROCHE AÇO CIRCULO - 1,75MM",6.0,,,,,,1.0,6.0,2.5,5.0,02,2021,02-2021,7372768478
386,"AGULHA CROCHE TULIP -4 1,25MM",23.0,,,,,,1.0,6.0,2.5,22.0,02,2021,02-2021,637410076
387,LÃ MOLLET 40G -5743 NEO MINT,10.0,,,,,,1.0,3.8,1.3,9.0,02,2021,02-2021,5131642643
388,BARBANTE APOLO 4 -7496 CHOCOLATE,9.0,,,,,,1.0,19.06,6.16,8.0,02,2021,02-2021,1896887880
389,BARBANTE APOLO 4 -8473 CINZA,6.0,,,,,,1.0,19.5,6.6,5.0,02,2021,02-2021,2295835184
390,ZIPER METAL GROSSO FIXO 15cm MARINHO,47.0,,,,,,1.0,3.0,1.3,46.0,02,2021,02-2021,1980008672
391,ZIPER METAL GROSSO FIXO 18CM- CINZA,50.0,,,,,,1.0,4.0,2.0,49.0,02,2021,02-2021,6459016039
392,CAMILINHA 125M - 0291 - AMARELO OURO,4.0,,,,,,1.0,4.8,2.0,3.0,02,2021,02-2021,1182988725
393,COSTURA DRIMA - 6011,5.0,,,,,,1.0,2.5,1.3,4.0,02,2021,02-2021,1988405879
394,"AGULHA TRICÔ PLÁSTICO 6,0 35CM",12.0,,,,,,1.0,8.0,2.5,11.0,02,2021,02-2021,9671766103
395,LÃ MOLLET 100G -0850 CASTANHO,1.0,9.0,,,,,1.0,9.64,3.14,9.0,02,2021,02-2021,7121707521
396,AGULHA BORDADO - 16,106.0,,,,,,1.0,1.5,0.8,105.0,02,2021,02-2021,4037400149
397,AGULHA BORDADO - 14,30.0,,,,,,1.0,1.5,0.8,29.0,02,2021,02-2021,7457912604
398,SAPATINHO BEBÊ,31.0,,,,,,1.0,15.0,10.0,30.0,02,2021,02-2021,6815969448
399,LÃ DENVER - preta,20.0,,,,,,1.0,23.8,10.0,19.0,02,2021,02-2021,5179611709
400,STENCIL ST-X-321 FRASE,3.0,,,,,,1.0,2.9,1.4,2.0,02,2021,02-2021,2904518354
401,STENCIL STE - 078 GEOMETRICO,3.0,,,,,,1.0,4.5,2.3,2.0,02,2021,02-2021,152938534
402,STENCIL STE - 027 QUADRADO,1.0,,,,,,1.0,4.5,2.3,0.0,02,2021,02-2021,5438285456
403,LINHA DISCO - PRATA,10.0,,,,,,1.0,19.99,7.99,9.0,02,2021,02-2021,9644805463
404,APARADOR 1 GAVETA 45X80,2.0,,,,,,1.0,129.84,64.84,1.0,02,2021,02-2021,8935448976
405,COSTURA DRIMA - 0263,9.0,,,,,,1.0,2.5,1.3,8.0,02,2021,02-2021,2039008879
406,BARBANTE LIMA 6 BRANCO,0.0,6.0,,,2.0,,1.0,19.49,6.59,3.0,02,2021,02-2021,7210001742
407,TOALHA ROSTO PINTADA NATAL /RENDA,2.0,,,,,,1.0,45.0,25.0,1.0,02,2021,02-2021,8781370119
408,TINTA PVA FOSCA 100 ML - CAFÉ,2.0,,,,,,1.0,6.5,3.0,1.0,02,2021,02-2021,5222090999
409,TINTA ÓLEO GATO PRETO 25 ML - ROSA ORQUIDEA,1.0,1.0,,,,,1.0,7.5,4.0,1.0,02,2021,02-2021,3917737689
410,TINTA TECIDO ACRILEX 814 CHOCOLATE ,10.0,,,,,,1.0,3.5,1.2,9.0,02,2021,02-2021,2208299932
411,TINTA TECIDO ACRILEX 528  LILÁS ,11.0,,,,,,1.0,3.5,1.15,10.0,02,2021,02-2021,7457638398
412,TINTA TECIDO ACRILEX 509 VERMELHO CARMIM,4.0,,,,,,1.0,3.5,1.0,3.0,02,2021,02-2021,5921036754
413,MASSA BISCUIT POLYCOL - 90G AMARELO OURO,12.0,,,,,,1.0,3.9,2.0,11.0,02,2021,02-2021,7756161955
414,MASSA BISCUIT POLYCOL - 90G LARANJA,10.0,,,,,,1.0,3.9,2.0,9.0,02,2021,02-2021,3297247917
415,MASSA BISCUIT POLYCOL - 90G LILÁS,12.0,,,,,,1.0,3.9,2.0,11.0,02,2021,02-2021,1269313614
416,MASSA BISCUIT POLYCOL - 90G VERMELHO,10.0,,,,,,1.0,3.9,2.0,9.0,02,2021,02-2021,5988324934
417,GEL ENVELHECEDOR VERDE MALAQUITA,1.0,,,,,,1.0,15.05,6.55,0.0,02,2021,02-2021,6846077765
418,MINIATURA LASER PENTEADEIRA,1.0,,,,,,1.0,7.72,3.22,0.0,02,2021,02-2021,7911935842
419,MINIATURA LASR MAQUINA COSTURA MESA,1.0,,,,,,1.0,7.72,3.22,0.0,02,2021,02-2021,6211865393
420,MINIATURA LASER MESA,1.0,,,,,,1.0,8.62,4.12,0.0,02,2021,02-2021,9887154719
421,MINIATURA LASER SOFÁ 3 POLLY,1.0,,,,,,1.0,7.08,3.58,0.0,02,2021,02-2021,1478349431
422,MINIATURA LASER SOFÁ 2 POLLY,1.0,,,,,,1.0,4.45,1.95,0.0,02,2021,02-2021,5964549524
423,BIG CONE euro 6 - CAQUI ,1.0,,,,,,1.0,51.51,15.51,0.0,02,2021,02-2021,8554012119
424,RESINA DIVINO C ASA DE ANJO,1.0,,,,,,1.0,4.8,2.2,0.0,02,2021,02-2021,8803270578
425,BASE P MAX CROCHE RETANGULAR,1.0,,,,,,1.0,5.0,2.5,0.0,02,2021,02-2021,4146516487
426,TAMPA MAX CROCHE REDONDA,1.0,,,,,,1.0,3.0,1.5,0.0,02,2021,02-2021,7260203491
427,APLIQUE LASER ROSA C FOLHA,1.0,,,,,,1.0,2.52,1.22,0.0,02,2021,02-2021,1517714139
428,APLIQUE LASER HEIRAS,1.0,,,,,,1.0,3.68,1.78,0.0,02,2021,02-2021,7719612712
429,CASA DE BONECA LASER G,1.0,,,,,,1.0,127.02,57.02,0.0,02,2021,02-2021,2032260157
430,RECORTE ROSA G,1.0,,,,,,1.0,48.0,25.0,0.0,02,2021,02-2021,3578736971
431,QUADRO P/ HOT WHEELS 35 CARROS,2.0,,,,,,1.0,38.0,20.5,1.0,02,2021,02-2021,6850881358
432,TERMOCOLANTE,1.0,,,,,,1.0,10.0,5.0,0.0,02,2021,02-2021,2648348069
433,MALETA C/ ALÇA E FECHO25X28,1.0,,,,,,1.0,25.0,10.5,0.0,02,2021,02-2021,5278589633
434,MEADA ANCHOR METALIZADA- 300 DOURADA,10.0,,,,,,1.0,6.9,3.4,9.0,02,2021,02-2021,9254078202
435,GUARDANAPO LITOARTE - SPL-013,5.0,,,,,,1.0,3.8,2.05,4.0,02,2021,02-2021,6076851816
436,CAMILINHA 40M - 0309 - MOSTARDA,2.0,,,,,,1.0,3.0,1.3,1.0,02,2021,02-2021,8696558222
437,CAMILINHA 40M - PRETO ,1.0,,,,,,1.0,3.0,1.3,0.0,02,2021,02-2021,9852774277
438,CAMILINHA 40M - 3018 - BORDO MESCLA,2.0,,,,,,1.0,3.0,1.3,1.0,02,2021,02-2021,7581064222
439,CAMILINHA 40M - 0113 - SALMÃO ,1.0,,,,,,1.0,3.0,1.3,0.0,02,2021,02-2021,4471700222
440,CAMILINHA 40M - 0433 - AZUL CELESTE,5.0,,,,,,1.0,3.0,1.3,4.0,02,2021,02-2021,230138782
441,CAMILINHA 40M - 0130 - AZUL CERULIO,5.0,,,,,,1.0,3.0,1.3,4.0,02,2021,02-2021,1125586566
442,CAMILINHA 40M - 0288 - AMARELO BEBE,3.0,,,,,,1.0,3.0,1.3,2.0,02,2021,02-2021,5957578484
