,Produto,Saldo Inicial,Entradas,Devoluções,Compras,Saídas,Prêmio,Quant. Vendas,Valor Vendas,Lucro Bruto,Estoque Final,Mês,Ano,Mês/Ano,insertion_id
448,TINTA ÓLEO GATO PRETO 25ML - ALARANJADO ,0.0,1.0,,,,,1.0,7.11,3.61,0.0,10,2020,10-2020,9291548903
449,TINTA ÓLEO GATO PRETO 25 ML - COR DE CARNE CLARO,7.0,,,,,,1.0,7.11,3.61,6.0,10,2020,10-2020,5445669691
450,TINTA ÓLEO GATO PRETO 25 ML - SEPIA ,5.0,,,,,,1.0,7.11,3.61,4.0,10,2020,10-2020,2385217616
451,TINTA ACRILICA P TELA - AMARELO CADMIO ESCURO,6.0,,,,,,1.0,7.5,4.0,5.0,10,2020,10-2020,1921194598
452,TINTA PVA FOSCA 100 ML - 720 ROSA ESCURO ,4.0,,,,,,1.0,6.5,3.0,3.0,10,2020,10-2020,5789110356
453,TINTA PVA FOSCA 100 ML - 758 ROSA ANTIGO ,2.0,,,,,,1.0,6.5,3.0,1.0,10,2020,10-2020,1273943580
454,TINTA PVA FOSCA 100 ML - 719 PINK ,4.0,,,,,,1.0,6.24,2.74,3.0,10,2020,10-2020,7388227522
455,TINTA PVA FOSCA 100 ML - 723 VERMELHO NATAL,16.0,,,,,,1.0,6.5,3.0,15.0,10,2020,10-2020,1941485628
456,TINTA PVA FOSCA 100 ML - 716 LARANJA MÉDIO ,6.0,,,,,,1.0,6.5,3.0,5.0,10,2020,10-2020,6056889710
457,LINHA CLÉA 1000 -9059 ABÓBORA,2.0,,,,,,1.0,14.5,4.5,1.0,10,2020,10-2020,161042620
458,LÃ MOLLET 100G -3013 NUDE,8.0,,,,,,1.0,10.0,3.7,7.0,10,2020,10-2020,4344155185
459,TESOURA DE ARREMATE DE AÇO ,10.0,,,,,,1.0,5.0,2.5,9.0,10,2020,10-2020,7716777747
460,TOALHA BANHO BRUNA - BEJE,7.0,1.0,,,,,1.0,30.0,11.1,7.0,10,2020,10-2020,4844562090
461,TOALHA ROSTO SABRINE - ROSA 229,39.0,,,,,,1.0,15.0,5.9,38.0,10,2020,10-2020,4295772511
462,ELASTICO CHATO BRANCO 10,5.0,,,,,,1.0,10.0,6.5,4.0,10,2020,10-2020,3732709320
463,VIÉS 35MM - PINK,13.0,,,,,,1.0,15.0,9.0,12.0,10,2020,10-2020,7439012132
464,PLACA PORTA MEADA - PTE C 10,11.0,,,,,,1.0,6.0,2.2,10.0,10,2020,10-2020,1815067768
465,linha amigurumi- 5767 BANDEIRA,3.0,,,,,,1.0,12.64,4.14,2.0,10,2020,10-2020,1829477860
466,AGULHA CROCHÊ CIRCULO - 9,2.0,,,,,,1.0,8.0,4.0,1.0,10,2020,10-2020,2698910352
467,"AGULHA CROCHE AÇO CIRCULO - 2,10MM",12.0,,,,,,1.0,6.0,2.5,11.0,10,2020,10-2020,5427239908
468,"AGULHA CROCHE TULIP -4 1,25MM",27.0,,,,,,1.0,6.0,2.5,26.0,10,2020,10-2020,8332482257
469,LÃ MOLLET 40G -0530 PACÍFICO,8.0,,,,,,1.0,3.8,1.3,7.0,10,2020,10-2020,6615985359
470,LÃ MOLLET 40G -0640 MARINHO,10.0,,,,,,1.0,3.8,1.3,9.0,10,2020,10-2020,4394217523
471,LÃ MOLLET 40G -5556 TIFFANY,8.0,,,,,,1.0,3.8,1.3,7.0,10,2020,10-2020,7435574456
472,LÃ MOLLET 40G -6399 AZALEIA,10.0,,,,,,1.0,3.8,1.3,9.0,10,2020,10-2020,6003677533
473,LÃ MOLLET 40G -0700 ALUMINIO,10.0,,,,,,1.0,3.8,1.3,9.0,10,2020,10-2020,8665191416
474,ZIPER METAL GROSSO FIXO 15cm CRÚ,50.0,,,,,,1.0,3.5,1.8,49.0,10,2020,10-2020,1202490981
475,Novelo Anchor - 00023,9.0,,,,,,1.0,8.8,2.9,8.0,10,2020,10-2020,6085725426
476,BIG CONE CIRCULO 6 - CINZA,0.0,1.0,,,,,1.0,42.0,14.0,0.0,10,2020,10-2020,1510022840
477,BARBANTE EUROROMA 8 -BRANCO,2.0,,,,1.0,,1.0,16.5,7.5,0.0,10,2020,10-2020,3857164756
478,BARBANTE EUROROMA 8 - PRETO,5.0,,,,,,1.0,16.5,7.5,4.0,10,2020,10-2020,7262169658
479,STENCIL STA - 057 FRASE,4.0,,,,,,1.0,6.5,3.3,3.0,10,2020,10-2020,2810204321
480,STENCIL STE - 348 ALFABETO,5.0,,,,,,1.0,4.5,2.3,4.0,10,2020,10-2020,553101493
481,STENCIL STAB2L - 005,4.0,,,,,,1.0,6.8,3.4,3.0,10,2020,10-2020,6790956595
482,STENCIL STAB2L - 003 FLOR,3.0,,,,,,1.0,6.8,3.4,2.0,10,2020,10-2020,11066578
483,TINTA TECIDO ACRILEX 572 VERDE ABACATE ,6.0,,,,,,1.0,3.5,1.2,5.0,10,2020,10-2020,7159020042
484,TINTA TECIDO ACRILEX 507 VERMELHO FOGO ,9.0,,,,,,1.0,3.5,1.2,8.0,10,2020,10-2020,3253181191
485,LINHA PRISMA - 9765,1.0,,,,,,1.0,25.0,10.0,0.0,10,2020,10-2020,3693137654
486,LINHA PRISMA - 9594,3.0,,,,,,1.0,25.0,10.0,2.0,10,2020,10-2020,1700315660
487,AGULHA TRICÔ ALUMÍNIO - 3MM,12.0,,,,,,1.0,7.5,4.0,11.0,10,2020,10-2020,5176311245
488,ORATORIO 45 CM TELHADO,1.0,,,,,,1.0,19.5,9.5,0.0,10,2020,10-2020,4265442726
489,STENCIL ST -056 CORUJA,1.0,,,,,,1.0,8.0,4.0,0.0,10,2020,10-2020,9370544844
490,STENCIL ST -057 2 CORUJAS,5.0,,,,,,1.0,8.0,4.0,4.0,10,2020,10-2020,9620968634
491,COSTURA DRIMA - 6022,1.0,10.0,,,,,1.0,1.82,0.67,10.0,10,2020,10-2020,2485347137
492,LINHA CAMILA 1000 - 0288,5.0,,,,,,1.0,16.5,5.3,4.0,10,2020,10-2020,6383708196
493,BARBANTE LIMA 6 ROSA BEBE,2.0,,,,1.0,,1.0,16.5,5.0,0.0,10,2020,10-2020,9927659373
494,BARBANTE LIMA 8 ROSA BEBE,1.0,,,,,,1.0,16.5,5.0,0.0,10,2020,10-2020,4619834568
495,CX NATAL LAISER SINO,1.0,,,,,,1.0,9.5,4.5,0.0,10,2020,10-2020,2349704807
496,TINTA PVA FOSCA 100 ML - CAFÉ,3.0,,,,,,1.0,6.5,3.0,2.0,10,2020,10-2020,7982027961
497,TINTA PVA FOSCA 100ML- BRANCO,13.0,,,,,,1.0,6.5,3.0,12.0,10,2020,10-2020,4869923026
498,TINTA ACRILICA P TELA - VERMELHO CADMIO ESCURO,6.0,,,,,,1.0,7.5,4.0,5.0,10,2020,10-2020,4198152719
499,TINTA ACRILICA P TELA - AZUL COBALTO CLARO,6.0,,,,,,1.0,7.5,4.0,5.0,10,2020,10-2020,3677495596
500,TINTA ÓLEO GATO PRETO 20ML - VERMELHO CADMIO ESCURO ,5.0,,,,,,1.0,7.11,3.61,4.0,10,2020,10-2020,5331084189
501,TINTA TECIDO ACRILEX 814 CHOCOLATE ,12.0,,,,,,1.0,3.5,1.2,11.0,10,2020,10-2020,1214226873
502,TINTA TECIDO ACRILEX 511 VERDE BANDEIRA,10.0,,,,,,1.0,3.5,1.2,9.0,10,2020,10-2020,9788791865
503,MASSA BISCUIT POLYCOL - 90G MARROM,9.0,,,,,,1.0,3.74,1.84,8.0,10,2020,10-2020,4069858148
504,MASSA BISCUIT POLYCOL - 90G VERMELHO,11.0,,,,,,1.0,3.9,2.0,10.0,10,2020,10-2020,1277004269
505,KIT MOVEIS MINIATURAS BRANCO,1.0,,,,,,1.0,68.0,29.0,0.0,10,2020,10-2020,5367650285
506,MINIATURA LASER CAMA CASAL POLLY,2.0,,,,,,1.0,5.8,3.0,1.0,10,2020,10-2020,2368684757
507,BARBANTE EUROROMA 8 - CAQUI,10.0,,,,,,1.0,16.5,7.5,9.0,10,2020,10-2020,3146325503
508,RESINA DIVINO ENTALHADO P,1.0,,,,,,1.0,5.5,2.9,0.0,10,2020,10-2020,2564038519
509,RESINA DIVINOMINI C/3,7.0,,,,,,1.0,2.7,1.35,6.0,10,2020,10-2020,297561926
510,APLIQUE LASER BRASÃO PÁSSARO 14X12,2.0,,,,,,1.0,7.0,3.5,1.0,10,2020,10-2020,503683310
511,APLIQUE LASER HEIRAS,2.0,,,,,,1.0,3.8,1.9,1.0,10,2020,10-2020,8767171414
512,APLIQUE LASER TESOURA,5.0,,,,,,1.0,1.0,0.5,4.0,10,2020,10-2020,4872336847
513,FRASQUEIRA C/ FECHO 17X17,1.0,,,,,,1.0,18.0,9.0,0.0,10,2020,10-2020,4757663213
514,URNA P,2.0,,,,,,1.0,19.8,9.9,1.0,10,2020,10-2020,8326512152
515,CX BIJU VASADA LASER,2.0,,,,,,1.0,17.9,9.0,1.0,10,2020,10-2020,9881389362
516,CX TAMPA SAPATO 25X15X9,1.0,,,,,,1.0,9.28,5.08,0.0,10,2020,10-2020,8263058273
517,ABAJUR PASSA FITA ,2.0,,,,,,1.0,32.0,15.5,1.0,10,2020,10-2020,7374169524
518,PENTEADEIRA JUVENIL C/ CADEIRA ,1.0,,,,,,1.0,150.0,73.5,0.0,10,2020,10-2020,6567295006
519,"AGULHA CROCHE TULIP -0  1,75MM",24.0,,,,,,1.0,6.0,3.5,23.0,10,2020,10-2020,4522984330
520,GOMA LACA INCOLOR ,10.0,,,,,,1.0,9.13,3.93,9.0,10,2020,10-2020,5726301538
521,MALETA C/ ALÇA E FECHO 34X25,3.0,,,,,,1.0,35.0,17.5,2.0,10,2020,10-2020,2240378831
522,MALETA C/ ALÇA E FECHO 39X27,3.0,,,,,,1.0,49.0,24.5,2.0,10,2020,10-2020,7468294261
523,PORTA SUCO LASER,0.0,1.0,,,,,1.0,7.32,3.42,0.0,10,2020,10-2020,2844678478
524,ENCHIMENTO ACRÍLOCO - PT 1/2 KG,4.0,,,,,,1.0,15.0,9.0,3.0,10,2020,10-2020,2219838894
525,CORDÃO RAMIR EM JUTA PTE FECHADO,5.0,,,,,,1.0,25.0,11.0,4.0,10,2020,10-2020,184744786
526,"AGULHA CROCHE CABO MADEIRA -2,5",5.0,,,,,,1.0,15.0,7.5,4.0,10,2020,10-2020,1877055725
527,GUARDANAPO LITOARTE - SPL-013,6.0,,,,,,1.0,3.8,2.05,5.0,10,2020,10-2020,9048895249
528,PEROLA 4MM - PTE P,7.0,,,,,,1.0,2.0,1.0,6.0,10,2020,10-2020,2656296954
529,CAMILINHA 40M - 0148 - AMARELÃO,3.0,,,,,,1.0,2.8,1.3,2.0,10,2020,10-2020,7484140641
530,CAMILINHA 40M - 1024 - AMARELO MESCLA,18.0,,,,,,1.0,2.8,1.3,17.0,10,2020,10-2020,3517601823
531,LINHA RUBI - 3626 ROSA,4.0,,,,,,1.0,2.8,1.3,3.0,10,2020,10-2020,1467300358
532,"TESOURA USO GERAL 20X7,3 HOMEFLEX",2.0,,,,,,1.0,13.0,6.5,1.0,10,2020,10-2020,8469769498
533,TINTA TECIDO ACRILEX 536 AMARELO CADMIO,12.0,,,,,,1.0,3.5,1.2,11.0,10,2020,10-2020,5916964900
534,TINTA TECIDO ACRILEX 926 VERDE MUSGO CLARO,10.0,,,,,,1.0,3.5,1.2,9.0,10,2020,10-2020,3415750286
535,BARBANTE MILANO 6 200G 0808 VERDE MUSGO,6.0,,,,,,1.0,15.65,7.65,5.0,10,2020,10-2020,6238331199
536,LINHA CAMILA 1000 - 0231 VERDE,1.0,,,,,,1.0,16.5,5.5,0.0,10,2020,10-2020,8688334182
537,LINHA CLÉA 1000 -4456 LARANJA,1.0,,,,,,1.0,14.5,4.5,0.0,10,2020,10-2020,8364428126
538,BARBANTE EUROROMA 8 - ROSA BB,1.0,,,,,,1.0,16.5,6.5,0.0,10,2020,10-2020,5590298744
539,COSTURA DRIMA - 5935,1.0,,,,,,1.0,2.0,0.89,0.0,10,2020,10-2020,2308799743
540,COSTURA DRIMA - 6001,7.0,,,,,,1.0,2.0,0.89,6.0,10,2020,10-2020,9592501828
541,COSTURA DRIMA - 0044,4.0,,,,,,1.0,2.0,0.89,3.0,10,2020,10-2020,8000836602
542,COSTURA DRIMA - 6019,7.0,,,,,,1.0,2.0,0.89,6.0,10,2020,10-2020,4596160117
543,DECALQUE - DQE -021  OLHO,0.0,3.0,,,,,1.0,5.34,2.34,2.0,10,2020,10-2020,4127873749
544,ZIPER GROSSO FIXO 65CM - PRETO,0.0,6.0,,,,,1.0,6.0,2.5,5.0,10,2020,10-2020,6991282225
545,CRIADO 3 GAV ,0.0,1.0,,,,,1.0,145.0,75.0,0.0,10,2020,10-2020,2171016495
546,TESOURA ESCOLAR,0.0,13.0,,,,,1.0,3.5,1.5,12.0,10,2020,10-2020,5718142955
547,CASA BONECA P ,0.0,6.0,,,,,1.0,68.0,38.0,5.0,10,2020,10-2020,2941840334
548,Ziper sintetico fino fixo - 45CM CINZA 5760,0.0,3.0,,,,,1.0,4.0,2.0,2.0,10,2020,10-2020,2937879937
549,Ziper sintetico fino fixo - 40CM ROSA 426,0.0,5.0,,,,,1.0,4.0,2.0,4.0,10,2020,10-2020,8204327170
550,COLA BRANCA CASCOREZ - 500G,0.0,12.0,,,,,1.0,16.5,6.0,11.0,10,2020,10-2020,1238234699
551,TINTA TECIDO ACRILEX 551 SÉPIA,0.0,12.0,,,,,1.0,3.5,1.75,11.0,10,2020,10-2020,2720639242
552,PISCA PISCA BRANCA ARROZ 100 LÃMPADAS,0.0,2.0,,,,,1.0,15.0,6.5,1.0,10,2020,10-2020,2432783068
553,ÁRVORE NATAL PINHEIRO VERDE 90CM,0.0,3.0,,,,,1.0,35.0,16.0,2.0,10,2020,10-2020,4264440998
554,AGULHA ESMIRNA - P BORDAR TELA GROSSA,0.0,4.0,,,,,1.0,35.0,15.0,3.0,10,2020,10-2020,7183631094
555,TINTA FOSCA P/ARTESANATO - 828 ROSA ANTIGO,0.0,6.0,,,,,1.0,8.5,2.8,5.0,10,2020,10-2020,2911093882
556,giz de alfaiate ,0.0,10.0,,,,,1.0,2.5,1.3,9.0,10,2020,10-2020,5881481109
557,ABRIDOR DE CASA P,0.0,7.0,,,,,1.0,2.5,1.3,6.0,10,2020,10-2020,8102297209
558,BOBINA PLASTICO ALTA,0.0,6.0,,,,,1.0,1.0,0.7,5.0,10,2020,10-2020,5013029290
559,Meada Anchor - 0944,13.0,12.0,,,,,0.0,0.0,,25.0,10,2020,10-2020,5149587583
560,Meada Anchor - 1086,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,144394558
561,Meada Anchor - 0868,0.0,14.0,,,,,0.0,0.0,,14.0,10,2020,10-2020,2242680195
562,Meada Anchor - 9046,0.0,18.0,,,,,0.0,0.0,,18.0,10,2020,10-2020,16068437
563,Meada Anchor - 0146,0.0,13.0,,,,,0.0,0.0,,13.0,10,2020,10-2020,1792904452
564,Meada Anchor - 1036,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,196671090
565,Meada Anchor - 0225,-1.0,12.0,,,,,0.0,0.0,,11.0,10,2020,10-2020,1303494363
566,Meada Anchor - 0229,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,8876305261
567,COSTURA DRIMA - 0047,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,5606692493
568,COSTURA DRIMA - 6025,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,6454840470
569,COSTURA DRIMA - 6088,8.0,1.0,,,2.0,,0.0,0.0,,7.0,10,2020,10-2020,4267535682
570,COSTURA DRIMA - 6028,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,6251039189
571,COSTURA DRIMA - 6101,1.0,1.0,,,,,0.0,0.0,,2.0,10,2020,10-2020,5035703274
572,COSTURA DRIMA - 6100,2.0,8.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,5470646970
573,COSTURA DRIMA - 6099,5.0,,,,,,0.0,0.0,,5.0,10,2020,10-2020,3993421282
574,COSTURA DRIMA - 6098,9.0,,,,,,0.0,0.0,,9.0,10,2020,10-2020,1664524786
575,COSTURA DRIMA - 6095,5.0,,,,,,0.0,0.0,,5.0,10,2020,10-2020,1376371896
576,COSTURA DRIMA - 6096,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,6022851749
577,COSTURA DRIMA - 6089,3.0,,,,,,0.0,0.0,,3.0,10,2020,10-2020,8376877188
578,COSTURA DRIMA - 6090,7.0,,,,1.0,,0.0,0.0,,6.0,10,2020,10-2020,7718334247
579,COSTURA DRIMA - 6091,4.0,,,,1.0,,0.0,0.0,,3.0,10,2020,10-2020,1197609985
580,COSTURA DRIMA - 6092,2.0,2.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,2789825749
581,COSTURA DRIMA - 6097,9.0,1.0,,,1.0,,0.0,0.0,,9.0,10,2020,10-2020,8509307778
582,COSTURA DRIMA - 6030,8.0,,,,,,0.0,0.0,,8.0,10,2020,10-2020,9136654853
583,COSTURA DRIMA - 5926,9.0,10.0,,,,,0.0,0.0,,19.0,10,2020,10-2020,7761062330
584,COSTURA DRIMA - 5836,0.0,10.0,,,,,0.0,0.0,,10.0,10,2020,10-2020,3111574862
585,COSTURA DRIMA - 6105,4.0,,,,,,0.0,0.0,,4.0,10,2020,10-2020,9756443582
586,COSTURA DRIMA - 6107,2.0,,,,1.0,,0.0,0.0,,1.0,10,2020,10-2020,2217446860
587,COSTURA DRIMA - 6106,5.0,1.0,,,,,0.0,0.0,,6.0,10,2020,10-2020,1873035863
588,COSTURA DRIMA - 6045,3.0,,,,1.0,,0.0,0.0,,2.0,10,2020,10-2020,4090553861
589,FIO DE MALHA - 3012 VERDE,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,5718608752
590,BARBANTE LIMA 6 LILÁS,5.0,,,,,,0.0,0.0,,5.0,10,2020,10-2020,3696723207
591,BARBANTE LIMA 8 AZUL ROYAL,3.0,,,,,,0.0,0.0,,3.0,10,2020,10-2020,773949095
592,BARBANTE SPESSO - 24 FIOS ROSA BEBE 510,0.0,1.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,3986863334
593,"AGULHA TRICÔ PLÁSTICO 3,5 35CM",-1.0,25.0,,,,,0.0,0.0,,24.0,10,2020,10-2020,4791015012
594,TINTA TECIDO ACRILEX 516 VIOLETA ,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,1640768326
595,TINTA TECIDO ACRILEX 537 ROSA,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,9217969864
596,TINTA TECIDO ACRILEX 573 OCRE OURO ,7.0,,,,,,0.0,0.0,,7.0,10,2020,10-2020,1697813786
597,TINTA TECIDO ACRILEX 512 VERDE VERONESE,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,3783018810
598,TINTA TECIDO ACRILEX 500 CLAREADOR,17.0,,,,,,0.0,0.0,,17.0,10,2020,10-2020,9822115510
599,TINTA TECIDO ACRILEX 539 SIENA NATURAL ,4.0,,,,,,0.0,0.0,,4.0,10,2020,10-2020,1798145375
600,TINTA TECIDO ACRILEX 579 AZUL HORTÊNCIA,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,7352075167
601,TINTA TECIDO ACRILEX 538 AMARELO PELE,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,5828419495
602,TINTA TECIDO ACRILEX 574 CINZA LUNAR,3.0,,,,,,0.0,0.0,,3.0,10,2020,10-2020,2133765819
603,TINTA TECIDO ACRILEX 566 PÊSSEGO,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,6634126133
604,TINTA TECIDO ACRILEX 513 VERDE MUSGO,0.0,12.0,,,,,0.0,0.0,,12.0,10,2020,10-2020,1176534207
605,TINTA FOSCA P/ARTESANATO - AZUL ULTRAMAR,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,3974491645
606,TINTA FOSCA P/ARTESANATO -528 LILÁS,4.0,,,,,,0.0,0.0,,4.0,10,2020,10-2020,5062861557
607,TINTA FOSCA P/ARTESANATO -813 ROSA BEBÊ,3.0,,,,,,0.0,0.0,,3.0,10,2020,10-2020,7192651327
608,TINTA FOSCA P/ARTESANATO -501 AZUL TURQUESA,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,1099290861
609,TINTA FOSCA P/ARTESANATO - 505 AMARELO OURO ,1.0,6.0,,,,,0.0,0.0,,7.0,10,2020,10-2020,336974609
610,TINTA FOSCA P/ARTESANATO - PALHA,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,9000860118
611,TINTA FOSCA P/ARTESANATO - AMENDOA,5.0,,,,,,0.0,0.0,,5.0,10,2020,10-2020,437076622
612,PLÁSTICO ADESIVO - AZUL URSO MARINHEIRO,8.0,,,,,,0.0,0.0,,8.0,10,2020,10-2020,1560189029
613,PLÁSTICO ADESIVO - ARABESCO BCO/PTO,3.5,12.5,,,,,0.0,0.0,,16.0,10,2020,10-2020,7452351195
614,FITA CETIM PROGRESSO 2 - 0201 BRANCO,50.0,,,,,,0.0,0.0,,50.0,10,2020,10-2020,7984863729
615,FITA CETIM PROGRESSO 2 - 0311 CHAMPAGNE,6.0,64.0,,,,,0.0,0.0,,70.0,10,2020,10-2020,804582661
616,FITA CETIM PROGRESSO 2 - 0336 AM BB,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,7865702058
617,FITA CETIM PROGRESSO 2 - 0242 AMARELO CANÁRIO,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,2825054424
618,FITA CETIM PROGRESSO 2 -0038 AM OURO,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,9161888426
619,FITA CETIM PROGRESSO 2 - 0066 LARANJA,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,3820574885
620,FITA CETIM PROGRESSO 2 - 1354 VERMELHO NATAL,50.0,,,,,,0.0,0.0,,50.0,10,2020,10-2020,8586101246
621,FITA CETIM PROGRESSO 2 - 0389 VINHO,30.0,,,,,,0.0,0.0,,30.0,10,2020,10-2020,9242131304
622,FITA CETIM PROGRESSO 2 - 1355 MARSALA,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,2428798762
623,FITA CETIM PROGRESSO 2 - 0206 ROSA,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,82394492
624,FITA CETIM PROGRESSO 2 -0310 ROSA BEBE,50.0,,,,,,0.0,0.0,,50.0,10,2020,10-2020,1987912819
625,FITA CETIM PROGRESSO 2 - 0240 ROSA ESCURO,30.0,,,,,,0.0,0.0,,30.0,10,2020,10-2020,7539129552
626,FITA CETIM PROGRESSO 2 - 0344 ROSE,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,9459277494
627,FITA CETIM PROGRESSO 2 - 0303 PINK,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,2684882120
628,FITA CETIM PROGRESSO 2 - 0356 VIOLETA CLARO,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,1489589232
629,FITA CETIM PROGRESSO 2 - 0245 LILÁS,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,4320035416
630,FITA CETIM PROGRESSO 2 - 0675 VIOLETA,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,2501023418
631,FITA CETIM PROGRESSO 2 - 0212 AZUL BEBE,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,8559562173
632,FITA CETIM PROGRESSO 2 -0247 AZUL,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,7058562669
633,FITA CETIM PROGRESSO 2 - 0213 TURQUESA,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,770354563
634,TINTA FOSCA P/ARTESANATO -579 AZUL HORTÊNCIA,6.0,,,,,,0.0,0.0,,6.0,10,2020,10-2020,84010733
635,BARBANTE LIMA 8 AZUL BEBE,7.0,,,,,,0.0,0.0,,7.0,10,2020,10-2020,8016529893
636,BARBANTE LIMA 6 VERDE AGUA,0.0,6.0,,,5.0,,0.0,0.0,,1.0,10,2020,10-2020,3542571113
637,BARBANTE LIMA 6 AZUL BEBE,4.0,,,,1.0,,0.0,0.0,,3.0,10,2020,10-2020,7047815625
638,BIG CONE CIRCULO 6 -3390 ROSA ,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,7576501692
639,BIG CONE euro 6 - VERDE AGUA CLARO                         ,3.0,,,,,,0.0,0.0,,3.0,10,2020,10-2020,765770307
640,TINTA TECIDO ACRILEX 583 VERMELHO TOMATE ,19.0,,,,,,0.0,0.0,,19.0,10,2020,10-2020,8516764661
641,LUVA SEM DEDO,2.0,2.0,,,,,0.0,0.0,,4.0,10,2020,10-2020,7996154766
642,TINTA TECIDO ACRILEX 528  LILÁS ,13.0,,,,,,0.0,0.0,,13.0,10,2020,10-2020,2498634770
643,BIG CONE euro 6 - AZUL BEBE,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,9178883580
644,COSTURA DRIMA - 6104,-1.0,2.0,,,,,0.0,0.0,,1.0,10,2020,10-2020,2439380929
645,TINTA TECIDO ACRILEX 577 TURQUESA,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,3947341432
646,FITA CETIM PROGRESSO 0- BRANCA,0.0,100.0,,,,,0.0,0.0,,100.0,10,2020,10-2020,127932654
647,TINTA TECIDO ACRILEX 514 TERRA QUEIMADA,1.0,,,,,,0.0,0.0,,1.0,10,2020,10-2020,4453228477
648,BIG CONE euro 6 - CINZA,2.0,,,,,,0.0,0.0,,2.0,10,2020,10-2020,86999591
649,BARBANTE EUROROMA 6 - CHUMBO,6.0,,,,,,0.0,0.0,,6.0,10,2020,10-2020,2042195830
650,FITA CETIM PROGRESSO 2 - 1102 JADE,30.0,,,,,,0.0,0.0,,30.0,10,2020,10-2020,5143738126
651,FITA CETIM PROGRESSO 2 - 0228 OURO,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,2376487203
652,FITA CETIM PROGRESSO 2 - 0084 PRATA,70.0,,,,,,0.0,0.0,,70.0,10,2020,10-2020,900976790
653,FITA CETIM PROGRESSO 2 - 0392 SALMÃO,30.0,,,,,,0.0,0.0,,30.0,10,2020,10-2020,9895128345
654,FITA CETIM PROGRESSO 2 - 0217 VERDE BANDEIRA,50.0,,,,,,0.0,0.0,,50.0,10,2020,10-2020,6521754506
655,FITA CETIM PROGRESSO 2 - 0043 OURO VELHO,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,4418211764
656,FITA CETIM PROGRESSO 2 - 0677 CANA,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,5966453905
657,FITA CETIM PROGRESSO 2 - 0232 CITRICO,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,3658847903
658,FITA CETIM PROGRESSO 2 - 0340 CAFÉ,40.0,,,,,,0.0,0.0,,40.0,10,2020,10-2020,7710814190
659,FITA CETIM PROGRESSO 2 - 0215 AZUL MARINHO,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,7461903548
660,FITA CETIM PROGRESSO 2 - 0249 FLORESTA,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,7134091770
661,FITA CETIM PROGRESSO 2 - 0293 ABACATE,20.0,,,,,,0.0,0.0,,20.0,10,2020,10-2020,6251043543
662,FITA CETIM PROGRESSO 2 - 1325 CHICLETE,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,8945213831
663,FITA CETIM PROGRESSO 2 - 0009 ROSA chiclete,10.0,,,,,,0.0,0.0,,10.0,10,2020,10-2020,4023961686
